s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 1.0600086E+002, 2.5865940E+002,-1.1402935E+002,-7.1278984E+001,-6.5183043E+001, 2.1556437E+000, 0.0000000E+000, 0.0000000E+000, 1.0357685E+001, 1.0323667E+001, 0.0000000E+000, 5.0000040E-003, 0.0000000E+000
 1.0700130E+002, 2.4042456E+002,-1.0980657E+002,-6.9060058E+001,-6.5169736E+001, 1.9921255E+000, 0.0000000E+000, 0.0000000E+000,-1.8941034E+000,-1.6196807E+000, 0.0000000E+000, 5.0000040E-003, 0.0000000E+000
 1.0800216E+002, 2.5532847E+002,-1.1497930E+002,-7.5570449E+001,-6.5755943E+001, 2.1264256E+000, 0.0000000E+000, 0.0000000E+000, 6.0515672E-001, 1.1491998E+000, 0.0000000E+000, 5.0000040E-003, 0.0000000E+000
 1.0900165E+002, 2.4388078E+002,-1.1440831E+002,-7.3378321E+001,-6.6857598E+001, 2.0067729E+000, 0.0000000E+000, 0.0000000E+000,-8.4135775E+000,-8.7566786E+000, 0.0000000E+000, 5.0000040E-003, 0.0000000E+000
 1.1000186E+002, 2.5451931E+002,-1.1893606E+002,-7.1970075E+001,-6.8129948E+001, 2.2412066E+000, 0.0000000E+000, 0.0000000E+000,-2.8074050E+000,-2.2755642E+000, 0.0000000E+000, 5.0000040E-003, 0.0000000E+000
 1.1100411E+002, 2.5209203E+002,-1.1672838E+002,-6.8111558E+001,-6.8761720E+001, 2.1038632E+000, 0.0000000E+000, 0.0000000E+000,-1.1012989E-001, 5.9423377E-001, 0.0000000E+000, 5.0000040E-003, 0.0000000E+000
 1.1200304E+002, 2.4410480E+002,-1.1177943E+002,-6.9468936E+001,-6.5622727E+001, 2.0012084E+000, 0.0000000E+000, 0.0000000E+000,-6.9104342E-001,-7.6509328E-001, 0.0000000E+000, 5.0000040E-003, 0.0000000E+000
 1.1300277E+002, 2.5220177E+002,-1.1413825E+002,-6.7346823E+001,-6.5917557E+001, 2.1268989E+000, 0.0000000E+000, 0.0000000E+000, 6.5189326E+000, 6.9260369E+000, 0.0000000E+000, 5.0000040E-003, 0.0000000E+000
 1.1400304E+002, 2.5053907E+002,-1.1542169E+002,-7.3718998E+001,-6.6901243E+001, 2.1335270E+000, 0.0000000E+000, 0.0000000E+000,-3.5154577E+000,-3.3693395E+000, 0.0000000E+000, 5.0000040E-003, 0.0000000E+000
 1.1500474E+002, 2.4710893E+002,-1.1501398E+002,-6.9992497E+001,-6.6333959E+001, 1.9300905E+000, 0.0000000E+000, 0.0000000E+000,-2.9464794E+000,-2.3014213E+000, 0.0000000E+000, 5.0000040E-003, 0.0000000E+000
 1.1600385E+002, 2.5795565E+002,-1.1862335E+002,-7.3094815E+001,-6.5780011E+001, 2.1250044E+000, 0.0000000E+000, 0.0000000E+000, 2.5800741E+000, 2.5824772E+000, 0.0000000E+000, 5.0000040E-003, 0.0000000E+000
 1.1700198E+002, 2.4327825E+002,-1.1559750E+002,-6.7053311E+001,-6.5519075E+001, 2.1577364E+000, 0.0000000E+000, 0.0000000E+000,-3.0051456E+000,-2.7339042E+000, 0.0000000E+000, 5.0000040E-003, 0.0000000E+000
 1.1800359E+002, 2.5372269E+002,-1.1479195E+002,-7.1256525E+001,-6.6131050E+001, 2.0322910E+000, 0.0000000E+000, 0.0000000E+000, 2.8425784E+000, 3.5754636E+000, 0.0000000E+000, 5.0000040E-003, 0.0000000E+000
 1.1900208E+002, 2.3951246E+002,-1.1165219E+002,-6.9642501E+001,-6.5587218E+001, 2.0067727E+000, 0.0000000E+000, 0.0000000E+000,-5.6155428E+000,-5.3626733E+000, 0.0000000E+000, 5.0000040E-003, 0.0000000E+000
 1.2000390E+002, 2.6003484E+002,-1.1776518E+002,-6.5906736E+001,-6.6876140E+001, 2.2316987E+000, 0.0000000E+000, 0.0000000E+000, 1.1685138E+001, 1.1718480E+001, 0.0000000E+000, 5.0000040E-003, 0.0000000E+000
 1.2100318E+002, 2.4846677E+002,-1.1501820E+002,-7.2740262E+001,-6.5984054E+001, 2.2449103E+000, 0.0000000E+000, 0.0000000E+000,-3.4973702E+000,-3.0308272E+000, 0.0000000E+000, 5.0016961E-003, 0.0000000E+000
 1.2200229E+002, 2.4964992E+002,-1.1407121E+002,-7.1201868E+001,-6.5193834E+001, 1.9655294E+000, 0.0000000E+000, 0.0000000E+000, 1.0771851E+000, 1.1485351E+000, 0.0000000E+000, 5.0292648E-003, 0.0000000E+000
 1.2300394E+002, 2.5919582E+002,-1.1659482E+002,-7.4687232E+001,-6.6408701E+001, 2.2344669E+000, 0.0000000E+000, 0.0000000E+000, 2.9095336E+000, 3.7395356E+000, 0.0000000E+000, 5.1009093E-003, 0.0000000E+000
 1.2400511E+002, 2.5585931E+002,-1.1307549E+002,-6.9645756E+001,-6.4974874E+001, 2.3392262E+000, 0.0000000E+000, 0.0000000E+000, 1.0843458E+001, 1.0502413E+001, 0.0000000E+000, 5.2171444E-003, 0.0000000E+000
 1.2500311E+002, 2.7226498E+002,-1.1746971E+002,-7.6224650E+001,-6.5474125E+001, 2.7309981E+000, 0.0000000E+000, 0.0000000E+000, 1.5784594E+001, 1.5827500E+001, 0.0000000E+000, 5.3776170E-003, 0.0000000E+000
 1.2600148E+002, 2.7290658E+002,-1.1904080E+002,-7.3397988E+001,-6.5450763E+001, 2.7370759E+000, 0.0000000E+000, 0.0000000E+000, 1.7309418E+001, 1.7754099E+001, 0.0000000E+000, 5.5821777E-003, 0.0000000E+000
 1.2700362E+002, 2.8665991E+002,-1.2338714E+002,-7.8658192E+001,-6.6830541E+001, 3.1677858E+000, 0.0000000E+000, 0.0000000E+000, 2.0926634E+001, 2.0951817E+001, 0.0000000E+000, 5.8315917E-003, 0.0000000E+000
 1.2800497E+002, 3.0343051E+002,-1.3162482E+002,-7.3871515E+001,-6.7101626E+001, 3.3241213E+000, 0.0000000E+000, 0.0000000E+000, 3.3112839E+001, 3.4156665E+001, 0.0000000E+000, 6.1259620E-003, 0.0000000E+000
 1.2900063E+002, 3.2652757E+002,-1.4124087E+002,-8.6216856E+001,-6.9659768E+001, 3.6919389E+000, 0.0000000E+000, 0.0000000E+000, 3.2474411E+001, 3.3102015E+001, 0.0000000E+000, 6.4637217E-003, 0.0000000E+000
 1.3000394E+002, 3.3924433E+002,-1.4771100E+002,-8.9349192E+001,-7.1066434E+001, 3.8804500E+000, 0.0000000E+000, 0.0000000E+000, 3.5332732E+001, 3.4998151E+001, 0.0000000E+000, 6.8462811E-003, 0.0000000E+000
 1.3100177E+002, 3.5423535E+002,-1.5493374E+002,-8.9262826E+001,-7.2475109E+001, 3.9051044E+000, 0.0000000E+000, 0.0000000E+000, 4.1583138E+001, 4.1468779E+001, 0.0000000E+000, 7.2735907E-003, 0.0000000E+000
 1.3200047E+002, 3.6818910E+002,-1.7032552E+002,-9.4159213E+001,-7.4519086E+001, 3.9637804E+000, 0.0000000E+000, 0.0000000E+000, 3.1981203E+001, 3.3149063E+001, 0.0000000E+000, 7.7442953E-003, 0.0000000E+000
 1.3300449E+002, 4.1910756E+002,-1.8450810E+002,-9.6081473E+001,-7.7419476E+001, 4.1725781E+000, 0.0000000E+000, 0.0000000E+000, 6.5275273E+001, 6.5271094E+001, 0.0000000E+000, 8.2610548E-003, 0.0000000E+000
 1.3400137E+002, 4.3101998E+002,-2.0448050E+002,-9.8763213E+001,-8.0525379E+001, 4.0458329E+000, 0.0000000E+000, 0.0000000E+000, 5.0065194E+001, 5.1296724E+001, 0.0000000E+000, 8.8216811E-003, 0.0000000E+000
 1.3500479E+002, 4.6293512E+002,-2.2125103E+002,-1.0355963E+002,-8.2493299E+001, 4.2812126E+000, 0.0000000E+000, 0.0000000E+000, 5.9965210E+001, 5.9912369E+001, 0.0000000E+000, 9.4267993E-003, 0.0000000E+000
 1.3600314E+002, 4.9627845E+002,-2.4245759E+002,-1.0567813E+002,-8.5790016E+001, 4.4878845E+000, 0.0000000E+000, 0.0000000E+000, 6.6034277E+001, 6.6840600E+001, 0.0000000E+000, 9.9503771E-003, 0.0000000E+000
 1.3700485E+002, 4.8254757E+002,-2.4589598E+002,-1.2081894E+002,-8.8907218E+001, 3.8384334E+000, 0.0000000E+000, 0.0000000E+000, 2.9789264E+001, 3.0763865E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.3800117E+002, 5.1116761E+002,-2.6419133E+002,-1.2305494E+002,-8.9988216E+001, 4.0558872E+000, 0.0000000E+000, 0.0000000E+000, 3.8278943E+001, 3.7989009E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.3900467E+002, 4.9888197E+002,-2.6144080E+002,-1.0491683E+002,-8.9931110E+001, 3.9081851E+000, 0.0000000E+000, 0.0000000E+000, 4.6861053E+001, 4.6501418E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.4000189E+002, 4.9598207E+002,-2.5939233E+002,-1.2764951E+002,-9.1196099E+001, 4.0111762E+000, 0.0000000E+000, 0.0000000E+000, 2.0973629E+001, 2.1755301E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.4100313E+002, 4.9777385E+002,-2.6678611E+002,-1.2956417E+002,-9.1904707E+001, 4.1585254E+000, 0.0000000E+000, 0.0000000E+000, 1.2358047E+001, 1.3677400E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.4200294E+002, 5.1417509E+002,-2.7244408E+002,-1.3713114E+002,-9.1986139E+001, 4.2664584E+000, 0.0000000E+000, 0.0000000E+000, 1.6433267E+001, 1.6880186E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.4300439E+002, 4.8068907E+002,-2.6020053E+002,-1.3616274E+002,-8.9432160E+001, 4.1166571E+000, 0.0000000E+000, 0.0000000E+000,-9.7113725E-001,-9.8970685E-001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.4400018E+002, 5.1130279E+002,-2.7171941E+002,-1.3218057E+002,-9.0195685E+001, 4.0575467E+000, 0.0000000E+000, 0.0000000E+000, 2.1034401E+001, 2.1264678E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.4500066E+002, 4.9589563E+002,-2.6718789E+002,-1.4835170E+002,-9.1086298E+001, 4.0080863E+000, 0.0000000E+000, 0.0000000E+000,-7.3673271E+000,-6.7221694E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.4600172E+002, 5.0265947E+002,-2.7230847E+002,-1.3668498E+002,-9.1567769E+001, 4.1997097E+000, 0.0000000E+000, 0.0000000E+000, 5.6115340E+000, 6.2979601E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.4700119E+002, 5.0284183E+002,-2.7136530E+002,-1.4874535E+002,-9.0406232E+001, 4.3233509E+000, 0.0000000E+000, 0.0000000E+000,-3.2402000E+000,-3.3517049E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.4800140E+002, 4.9784058E+002,-2.6473127E+002,-1.3572768E+002,-9.0096036E+001, 4.0512019E+000, 0.0000000E+000, 0.0000000E+000, 1.0055287E+001, 1.1336802E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.4900401E+002, 5.0463383E+002,-2.6725153E+002,-1.4104514E+002,-9.0721245E+001, 3.9737238E+000, 0.0000000E+000, 0.0000000E+000, 9.6549777E+000, 9.5896424E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.5000568E+002, 4.9291169E+002,-2.6474345E+002,-1.5140628E+002,-9.0704517E+001, 3.9203494E+000, 0.0000000E+000, 0.0000000E+000,-1.0006856E+001,-1.0022199E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.5100053E+002, 5.0466043E+002,-2.6235301E+002,-1.4538596E+002,-8.9314901E+001, 4.1532809E+000, 0.0000000E+000, 0.0000000E+000, 1.1135839E+001, 1.1759827E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.5200246E+002, 4.8415884E+002,-2.5991847E+002,-1.4871538E+002,-8.7257935E+001, 4.2001634E+000, 0.0000000E+000, 0.0000000E+000,-9.4234985E+000,-7.5327823E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.5300217E+002, 4.9934231E+002,-2.6756253E+002,-1.5387483E+002,-8.9031474E+001, 3.9143335E+000, 0.0000000E+000, 0.0000000E+000,-7.5623555E+000,-7.2121859E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.5400032E+002, 5.0775687E+002,-2.6739822E+002,-1.3816645E+002,-8.8598387E+001, 4.0803652E+000, 0.0000000E+000, 0.0000000E+000, 1.6462707E+001, 1.7674182E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.5500453E+002, 5.0458537E+002,-2.6863348E+002,-1.5293972E+002,-8.9785644E+001, 4.2274551E+000, 0.0000000E+000, 0.0000000E+000,-2.8965836E+000,-2.5460198E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.5600352E+002, 4.9995857E+002,-2.5749797E+002,-1.5248004E+002,-8.5905303E+001, 4.2776642E+000, 0.0000000E+000, 0.0000000E+000, 7.8264248E+000, 8.3529176E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.5700005E+002, 5.0224321E+002,-2.6287184E+002,-1.4204278E+002,-8.6948022E+001, 4.1796369E+000, 0.0000000E+000, 0.0000000E+000, 1.3700697E+001, 1.4560211E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.5800035E+002, 4.9649597E+002,-2.6251251E+002,-1.5953829E+002,-8.7393268E+001, 4.1074909E+000, 0.0000000E+000, 0.0000000E+000,-1.0862780E+001,-8.8406003E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.5900482E+002, 5.0620155E+002,-2.6955177E+002,-1.4372866E+002,-8.8512115E+001, 4.1644925E+000, 0.0000000E+000, 0.0000000E+000, 8.0055211E+000, 8.5734957E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.6000285E+002, 4.9732487E+002,-2.6176734E+002,-1.5447265E+002,-8.6546070E+001, 4.0036668E+000, 0.0000000E+000, 0.0000000E+000,-9.3784424E-001,-1.4575253E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.6100255E+002, 4.9787602E+002,-2.6699710E+002,-1.5116348E+002,-8.6960711E+001, 3.8051079E+000, 0.0000000E+000, 0.0000000E+000,-4.3297115E+000,-3.4401645E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.6200229E+002, 5.0765407E+002,-2.7003546E+002,-1.4692010E+002,-8.8043709E+001, 4.2038763E+000, 0.0000000E+000, 0.0000000E+000, 6.4105891E+000, 6.8586682E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.6300282E+002, 4.9597888E+002,-2.6521158E+002,-1.4747985E+002,-8.7351193E+001, 3.9254552E+000, 0.0000000E+000, 0.0000000E+000,-2.5880943E-001,-1.3828563E-001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.6400156E+002, 4.9355239E+002,-2.6435164E+002,-1.5163084E+002,-8.8124929E+001, 3.8145064E+000, 0.0000000E+000, 0.0000000E+000,-6.9627620E+000,-6.7405214E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.6500366E+002, 5.0072932E+002,-2.6848925E+002,-1.5937550E+002,-8.7607845E+001, 3.7967538E+000, 0.0000000E+000, 0.0000000E+000,-1.2491438E+001,-1.0946520E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.6600151E+002, 4.8936395E+002,-2.5959971E+002,-1.5335660E+002,-8.6308359E+001, 3.8542549E+000, 0.0000000E+000, 0.0000000E+000,-7.2781510E+000,-6.0464564E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.6700388E+002, 4.8514273E+002,-2.6775279E+002,-1.5960802E+002,-8.7551606E+001, 3.6807339E+000, 0.0000000E+000, 0.0000000E+000,-2.6623337E+001,-2.6088952E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.6800243E+002, 5.2242612E+002,-2.7808254E+002,-1.3875258E+002,-8.7944237E+001, 4.0482491E+000, 0.0000000E+000, 0.0000000E+000, 2.1255167E+001, 2.1695019E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.6900462E+002, 5.0640161E+002,-2.7180947E+002,-1.4567554E+002,-8.7755553E+001, 4.1063011E+000, 0.0000000E+000, 0.0000000E+000, 4.8078798E+000, 5.2673503E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.7000262E+002, 5.0460408E+002,-2.6783832E+002,-1.5352337E+002,-8.6799411E+001, 3.9671816E+000, 0.0000000E+000, 0.0000000E+000, 9.9657929E-001, 4.1015823E-001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.7100417E+002, 5.0304089E+002,-2.6761307E+002,-1.5834016E+002,-8.6633681E+001, 4.1892790E+000, 0.0000000E+000, 0.0000000E+000,-5.8844182E+000,-5.3567423E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.7200336E+002, 4.8034616E+002,-2.5510144E+002,-1.4154590E+002,-8.4897609E+001, 4.3606681E+000, 0.0000000E+000, 0.0000000E+000, 1.4310536E+000, 3.1618815E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.7300351E+002, 5.0866738E+002,-2.5849966E+002,-1.5351546E+002,-8.5924597E+001, 4.0761328E+000, 0.0000000E+000, 0.0000000E+000, 1.4368464E+001, 1.4803803E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.7400232E+002, 4.9060161E+002,-2.6496043E+002,-1.6258625E+002,-8.7067373E+001, 4.2194847E+000, 0.0000000E+000, 0.0000000E+000,-1.9869174E+001,-1.9792967E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.7500136E+002, 5.0261435E+002,-2.5917162E+002,-1.5017298E+002,-8.4944868E+001, 4.2614990E+000, 0.0000000E+000, 0.0000000E+000, 1.1350306E+001, 1.2586393E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.7600410E+002, 5.0782184E+002,-2.6216156E+002,-1.5967063E+002,-8.6292373E+001, 3.9010717E+000, 0.0000000E+000, 0.0000000E+000, 2.2552767E+000, 3.5983482E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.7700102E+002, 4.9536883E+002,-2.6300819E+002,-1.5199835E+002,-8.5858745E+001, 4.2130333E+000, 0.0000000E+000, 0.0000000E+000,-7.7376120E-001,-1.2834163E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.7800259E+002, 4.9562728E+002,-2.6263617E+002,-1.4187418E+002,-8.6009058E+001, 3.8543242E+000, 0.0000000E+000, 0.0000000E+000, 8.4315248E+000, 8.9621871E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.7900432E+002, 5.0735523E+002,-2.6762491E+002,-1.5276338E+002,-8.6284291E+001, 4.0669906E+000, 0.0000000E+000, 0.0000000E+000, 4.7748977E+000, 4.7496296E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.8000220E+002, 4.9925592E+002,-2.6733083E+002,-1.5393442E+002,-8.6528513E+001, 4.2058374E+000, 0.0000000E+000, 0.0000000E+000,-5.2117583E+000,-4.3320054E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.8100183E+002, 4.9562452E+002,-2.6822675E+002,-1.4379207E+002,-8.5412090E+001, 4.3022764E+000, 0.0000000E+000, 0.0000000E+000, 1.6175743E+000, 2.4958863E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.8200377E+002, 5.0934060E+002,-2.6693081E+002,-1.4529537E+002,-8.5511000E+001, 4.1633454E+000, 0.0000000E+000, 0.0000000E+000, 1.5358371E+001, 1.5766763E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.8300392E+002, 4.8470239E+002,-2.6015653E+002,-1.5840792E+002,-8.4692656E+001, 3.8946590E+000, 0.0000000E+000, 0.0000000E+000,-1.5148277E+001,-1.4660058E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.8400119E+002, 5.0778176E+002,-2.6579058E+002,-1.4306315E+002,-8.5303413E+001, 4.1945436E+000, 0.0000000E+000, 0.0000000E+000, 1.7142822E+001, 1.7819165E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.8500366E+002, 5.0322802E+002,-2.6094858E+002,-1.5530397E+002,-8.6299178E+001, 3.9745947E+000, 0.0000000E+000, 0.0000000E+000, 4.2309864E+000, 4.6508898E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.8600278E+002, 4.9597467E+002,-2.6782504E+002,-1.4794465E+002,-8.6939949E+001, 4.1055898E+000, 0.0000000E+000, 0.0000000E+000,-4.0010105E+000,-2.6293812E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.8700392E+002, 4.9768749E+002,-2.7047552E+002,-1.5450525E+002,-8.7039782E+001, 3.7730318E+000, 0.0000000E+000, 0.0000000E+000,-1.0001521E+001,-1.0560025E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.8800287E+002, 5.0468114E+002,-2.6411799E+002,-1.5268777E+002,-8.5497554E+001, 4.0617123E+000, 0.0000000E+000, 0.0000000E+000, 5.4489538E+000, 6.4395381E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.8900095E+002, 5.0783929E+002,-2.6691288E+002,-1.5090717E+002,-8.6837189E+001, 3.9580609E+000, 0.0000000E+000, 0.0000000E+000, 6.6023513E+000, 7.1401128E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.9000275E+002, 4.8816269E+002,-2.6164851E+002,-1.3747381E+002,-8.4610550E+001, 3.9067046E+000, 0.0000000E+000, 0.0000000E+000, 7.1938674E+000, 8.3365262E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.9100224E+002, 5.1614804E+002,-2.6694375E+002,-1.6203666E+002,-8.5931310E+001, 4.6029682E+000, 0.0000000E+000, 0.0000000E+000, 6.2432345E+000, 5.8392914E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.9200467E+002, 4.8741675E+002,-2.5714179E+002,-1.5164735E+002,-8.3802706E+001, 4.0873427E+000, 0.0000000E+000, 0.0000000E+000,-1.6478365E+000,-1.0877526E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.9300049E+002, 5.0398578E+002,-2.5936874E+002,-1.5280123E+002,-8.4078836E+001, 4.0897910E+000, 0.0000000E+000, 0.0000000E+000, 1.1288508E+001, 1.1826768E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.9400313E+002, 4.9993265E+002,-2.6432604E+002,-1.5139759E+002,-8.3787212E+001, 4.0439751E+000, 0.0000000E+000, 0.0000000E+000, 3.9260051E+000, 4.4657787E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.9500298E+002, 5.0150459E+002,-2.6013610E+002,-1.4907805E+002,-8.1858677E+001, 3.8227425E+000, 0.0000000E+000, 0.0000000E+000, 1.3944514E+001, 1.4254510E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.9600450E+002, 4.9041779E+002,-2.5917140E+002,-1.5968475E+002,-8.3703558E+001, 3.8479958E+000, 0.0000000E+000, 0.0000000E+000,-8.9596161E+000,-8.2939184E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.9700085E+002, 5.0253936E+002,-2.6696527E+002,-1.6175839E+002,-8.3966367E+001, 4.1285649E+000, 0.0000000E+000, 0.0000000E+000,-6.4152098E+000,-6.0221020E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.9800259E+002, 5.1118176E+002,-2.6545793E+002,-1.5913522E+002,-8.2609069E+001, 4.4852469E+000, 0.0000000E+000, 0.0000000E+000, 7.7378877E+000, 8.4647908E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 1.9900372E+002, 4.9819607E+002,-2.5732121E+002,-1.5967819E+002,-8.3644412E+001, 4.4771942E+000, 0.0000000E+000, 0.0000000E+000, 2.2728879E+000, 2.0294591E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 2.0000105E+002, 4.8324204E+002,-2.5870830E+002,-1.6391296E+002,-8.1777344E+001, 4.2495963E+000, 0.0000000E+000, 0.0000000E+000,-1.7816518E+001,-1.6906975E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 2.0100034E+002, 5.2077155E+002,-2.6929177E+002,-1.5479996E+002,-8.2161644E+001, 4.3479943E+000, 0.0000000E+000, 0.0000000E+000, 1.7609993E+001, 1.8866171E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 2.0200279E+002, 4.9894574E+002,-2.5547296E+002,-1.6871479E+002,-8.3678320E+001, 4.4688659E+000, 0.0000000E+000, 0.0000000E+000,-5.6535095E+000,-4.4514699E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 2.0300343E+002, 4.9453370E+002,-2.6121752E+002,-1.6009054E+002,-8.5186393E+001, 4.6093184E+000, 0.0000000E+000, 0.0000000E+000,-7.5591426E+000,-7.3514365E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 2.0400035E+002, 5.0504582E+002,-2.5687190E+002,-1.5410511E+002,-8.0742773E+001, 4.0828091E+000, 0.0000000E+000, 0.0000000E+000, 1.7585411E+001, 1.7408843E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 2.0500497E+002, 4.9544966E+002,-2.5779343E+002,-1.5554187E+002,-8.3070592E+001, 4.1910652E+000, 0.0000000E+000, 0.0000000E+000, 2.6615905E+000, 3.2348417E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 2.0600015E+002, 5.0330710E+002,-2.6103737E+002,-1.7223170E+002,-8.3396535E+001, 4.5303026E+000, 0.0000000E+000, 0.0000000E+000,-8.7305794E+000,-8.8282013E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 2.0700157E+002, 4.9563445E+002,-2.6733167E+002,-1.5647656E+002,-8.3378181E+001, 4.0454773E+000, 0.0000000E+000, 0.0000000E+000,-7.9232702E+000,-7.5064790E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 2.0800259E+002, 5.0254004E+002,-2.6281330E+002,-1.5298640E+002,-8.3407844E+001, 4.1725561E+000, 0.0000000E+000, 0.0000000E+000, 7.7563589E+000, 7.5050546E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 2.0900395E+002, 5.0152518E+002,-2.6050594E+002,-1.6194925E+002,-8.3653701E+001, 4.0994844E+000, 0.0000000E+000, 0.0000000E+000,-1.1825769E+000,-4.8423492E-001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 2.1000267E+002, 5.0424559E+002,-2.6333498E+002,-1.6800559E+002,-8.3352233E+001, 4.1644295E+000, 0.0000000E+000, 0.0000000E+000,-7.6902780E+000,-6.2827881E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 2.1100008E+002, 4.9103640E+002,-2.5813848E+002,-1.6697676E+002,-8.3125820E+001, 4.4363927E+000, 0.0000000E+000, 0.0000000E+000,-1.3953730E+001,-1.2768261E+001, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
 2.1200377E+002, 4.8621660E+002,-2.5378397E+002,-1.6077843E+002,-8.2029764E+001, 4.0033801E+000, 0.0000000E+000, 0.0000000E+000,-6.7689796E+000,-6.3721862E+000, 0.0000000E+000, 1.0000008E-002, 0.0000000E+000
