s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 5.8115005E+003, 1.1585470E+003,-3.3041607E+002,-7.5211062E+002,-8.1634272E+000, 1.4235475E+001, 0.0000000E+000, 0.0000000E+000, 7.9702771E+001, 8.2092321E+001, 0.0000000E+000, 2.2829931E-002, 0.0000000E+000
 5.8120010E+003, 1.1580236E+003,-3.3144621E+002,-8.0303392E+002,-1.8486027E+001, 1.4037910E+001, 0.0000000E+000, 0.0000000E+000, 2.0145829E+001, 1.9095309E+001, 0.0000000E+000, 2.2959691E-002, 0.0000000E+000
 5.8125034E+003, 1.1491545E+003,-3.3104203E+002,-8.4722380E+002,-9.8927335E+000, 1.4079861E+001, 0.0000000E+000, 0.0000000E+000,-2.3948732E+001,-2.4924201E+001, 0.0000000E+000, 2.2951668E-002, 0.0000000E+000
 5.8130020E+003, 1.1014216E+003,-3.1830554E+002,-8.2405538E+002,-7.4062227E+000, 1.3923126E+001, 0.0000000E+000, 0.0000000E+000,-3.5702534E+001,-3.4422390E+001, 0.0000000E+000, 2.2796256E-002, 0.0000000E+000
 5.8135039E+003, 1.2090433E+003,-3.3814463E+002,-8.9200086E+002,-7.9769187E+000, 1.4681633E+001, 0.0000000E+000, 0.0000000E+000,-1.4038030E+001,-1.4397498E+001, 0.0000000E+000, 2.2742839E-002, 0.0000000E+000
 5.8140005E+003, 1.0977069E+003,-3.1870952E+002,-8.2109703E+002,-6.5307286E+000, 1.4460318E+001, 0.0000000E+000, 0.0000000E+000,-3.4944533E+001,-3.4170057E+001, 0.0000000E+000, 2.2698252E-002, 0.0000000E+000
 5.8145020E+003, 1.1567641E+003,-3.2257712E+002,-8.3870330E+002,-1.0986262E+001, 1.4072074E+001, 0.0000000E+000, 0.0000000E+000,-2.4152207E+000,-1.4304794E+000, 0.0000000E+000, 2.2675703E-002, 0.0000000E+000
 5.8150039E+003, 1.1265934E+003,-3.3331648E+002,-8.2343184E+002,-1.0240674E+001, 1.4135690E+001, 0.0000000E+000, 0.0000000E+000,-2.8375655E+001,-2.6259868E+001, 0.0000000E+000, 2.2701053E-002, 0.0000000E+000
 5.8155005E+003, 1.1447561E+003,-3.4344735E+002,-7.6164574E+002,-4.4650289E+000, 1.4378309E+001, 0.0000000E+000, 0.0000000E+000, 5.1677291E+001, 4.9576311E+001, 0.0000000E+000, 2.2720836E-002, 0.0000000E+000
 5.8160010E+003, 1.1057625E+003,-3.2498696E+002,-8.5754194E+002,-5.5684229E+000, 1.4364791E+001, 0.0000000E+000, 0.0000000E+000,-6.8289543E+001,-6.7970082E+001, 0.0000000E+000, 2.2723494E-002, 0.0000000E+000
 5.8165044E+003, 1.1183514E+003,-3.1228395E+002,-7.8022674E+002,-6.9436353E+000, 1.3785608E+001, 0.0000000E+000, 0.0000000E+000, 3.0485251E+001, 3.2682667E+001, 0.0000000E+000, 2.2877914E-002, 0.0000000E+000
 5.8170039E+003, 1.1358583E+003,-3.1466874E+002,-8.7188725E+002,-7.0235479E+000, 1.4258117E+001, 0.0000000E+000, 0.0000000E+000,-4.3480535E+001,-4.3463168E+001, 0.0000000E+000, 2.2861784E-002, 0.0000000E+000
 5.8175024E+003, 1.1418617E+003,-3.3805964E+002,-8.2364725E+002,-8.0684635E+000, 1.3909024E+001, 0.0000000E+000, 0.0000000E+000,-1.2801488E+001,-1.4004598E+001, 0.0000000E+000, 2.2706467E-002, 0.0000000E+000
 5.8180034E+003, 1.1780205E+003,-3.4327002E+002,-8.4870799E+002,-4.4616290E+000, 1.4335898E+001, 0.0000000E+000, 0.0000000E+000,-6.2843361E+000,-4.0832435E+000, 0.0000000E+000, 2.2690047E-002, 0.0000000E+000
 5.8185029E+003, 1.1147959E+003,-3.0600738E+002,-8.1524005E+002,-3.2702181E+000, 1.3912763E+001, 0.0000000E+000, 0.0000000E+000, 5.6594067E+000, 4.1910341E+000, 0.0000000E+000, 2.2543952E-002, 0.0000000E+000
 5.8190034E+003, 1.1213420E+003,-3.1473390E+002,-8.3500587E+002, 2.8142606E-001, 1.4416476E+001, 0.0000000E+000, 0.0000000E+000,-1.5942556E+001,-1.3699890E+001, 0.0000000E+000, 2.2461363E-002, 0.0000000E+000
 5.8195039E+003, 1.1052569E+003,-2.9061103E+002,-8.2714417E+002, 1.3021275E+000, 1.3461040E+001, 0.0000000E+000, 0.0000000E+000, 3.6823467E+000, 2.2648854E+000, 0.0000000E+000, 2.2458719E-002, 0.0000000E+000
 5.8200015E+003, 1.1244413E+003,-3.0264418E+002,-8.1017718E+002,-4.7505696E-001, 1.4088046E+001, 0.0000000E+000, 0.0000000E+000, 2.3137129E+001, 2.5232979E+001, 0.0000000E+000, 2.2377294E-002, 0.0000000E+000
 5.8205000E+003, 1.1261119E+003,-3.1777087E+002,-8.5177470E+002,-3.5556279E+000, 1.3823329E+001, 0.0000000E+000, 0.0000000E+000,-3.4874277E+001,-3.3166003E+001, 0.0000000E+000, 2.2280988E-002, 0.0000000E+000
 5.8210020E+003, 1.1166997E+003,-3.0467518E+002,-8.1518141E+002, 4.9383528E+000, 1.4374744E+001, 0.0000000E+000, 0.0000000E+000, 1.5516632E+001, 1.6156184E+001, 0.0000000E+000, 2.2276745E-002, 0.0000000E+000
 5.8215029E+003, 1.1499186E+003,-3.2621500E+002,-8.4712205E+002, 2.7392443E+000, 1.4193800E+001, 0.0000000E+000, 0.0000000E+000,-4.9054917E+000,-6.4853701E+000, 0.0000000E+000, 2.2216963E-002, 0.0000000E+000
 5.8220005E+003, 1.0769719E+003,-2.9107252E+002,-8.6976910E+002, 6.3790813E+000, 1.3653762E+001, 0.0000000E+000, 0.0000000E+000,-6.6211033E+001,-6.3836905E+001, 0.0000000E+000, 2.2235948E-002, 0.0000000E+000
 5.8225034E+003, 1.1622459E+003,-3.3761757E+002,-7.6419639E+002,-4.0979599E+000, 1.4124989E+001, 0.0000000E+000, 0.0000000E+000, 7.0700161E+001, 7.0459007E+001, 0.0000000E+000, 2.2314169E-002, 0.0000000E+000
 5.8230029E+003, 1.0731602E+003,-2.9985731E+002,-8.4262596E+002,-5.7459061E+000, 1.3613153E+001, 0.0000000E+000, 0.0000000E+000,-6.0571845E+001,-6.1455805E+001, 0.0000000E+000, 2.2400733E-002, 0.0000000E+000
 5.8235039E+003, 1.1148357E+003,-3.0364821E+002,-8.0378104E+002,-3.4822830E+000, 1.3488049E+001, 0.0000000E+000, 0.0000000E+000, 1.8112184E+001, 1.7412195E+001, 0.0000000E+000, 2.2354998E-002, 0.0000000E+000
 5.8240020E+003, 1.1100019E+003,-3.1175375E+002,-7.9229417E+002,-7.4909131E+000, 1.3980396E+001, 0.0000000E+000, 0.0000000E+000, 1.0909586E+001, 1.2443445E+001, 0.0000000E+000, 2.2381211E-002, 0.0000000E+000
 5.8245020E+003, 1.1314222E+003,-3.0931774E+002,-8.2560593E+002,-4.4192206E+000, 1.4343090E+001, 0.0000000E+000, 0.0000000E+000, 5.7823612E+000, 6.4223827E+000, 0.0000000E+000, 2.2413732E-002, 0.0000000E+000
 5.8250044E+003, 1.0993804E+003,-3.2352687E+002,-7.9509272E+002,-6.5567712E+000, 1.4452398E+001, 0.0000000E+000, 0.0000000E+000,-1.0464519E+001,-1.1343531E+001, 0.0000000E+000, 2.2512386E-002, 0.0000000E+000
 5.8255015E+003, 1.1220760E+003,-3.0142776E+002,-8.3219297E+002, 5.0809183E+000, 1.4518491E+001, 0.0000000E+000, 0.0000000E+000, 6.6399374E+000, 8.0546943E+000, 0.0000000E+000, 2.2442090E-002, 0.0000000E+000
 5.8260034E+003, 1.1130290E+003,-3.0948303E+002,-7.7905457E+002, 3.6416028E+000, 1.3667455E+001, 0.0000000E+000, 0.0000000E+000, 4.3051027E+001, 4.1800479E+001, 0.0000000E+000, 2.2341109E-002, 0.0000000E+000
 5.8265039E+003, 1.1114102E+003,-3.1054034E+002,-8.4161617E+002, 2.8118027E+000, 1.3297423E+001, 0.0000000E+000, 0.0000000E+000,-2.4195133E+001,-2.4637106E+001, 0.0000000E+000, 2.2341974E-002, 0.0000000E+000
 5.8270010E+003, 1.1509173E+003,-3.1635372E+002,-7.7809207E+002,-1.3199596E+000, 1.3598264E+001, 0.0000000E+000, 0.0000000E+000, 6.7047483E+001, 6.8749842E+001, 0.0000000E+000, 2.2440175E-002, 0.0000000E+000
 5.8275015E+003, 1.1308655E+003,-3.2557244E+002,-8.3203237E+002,-7.2289537E+000, 1.4312352E+001, 0.0000000E+000, 0.0000000E+000,-2.0632725E+001,-1.9655898E+001, 0.0000000E+000, 2.2530056E-002, 0.0000000E+000
 5.8280010E+003, 1.1024898E+003,-3.1074659E+002,-7.6623156E+002,-8.5806660E+000, 1.4239567E+001, 0.0000000E+000, 0.0000000E+000, 3.2267947E+001, 3.1170513E+001, 0.0000000E+000, 2.2714547E-002, 0.0000000E+000
 5.8285010E+003, 1.1364854E+003,-3.2918605E+002,-8.0103178E+002,-1.9598958E+000, 1.3581127E+001, 0.0000000E+000, 0.0000000E+000, 1.3972074E+001, 1.7888765E+001, 0.0000000E+000, 2.2626511E-002, 0.0000000E+000
 5.8290044E+003, 1.1777804E+003,-3.3048918E+002,-8.4382897E+002,-3.2853310E+000, 1.3916406E+001, 0.0000000E+000, 0.0000000E+000, 1.4825480E+001, 1.4093354E+001, 0.0000000E+000, 2.2507352E-002, 0.0000000E+000
 5.8295039E+003, 1.0975085E+003,-3.2326311E+002,-7.9717949E+002,-1.0050666E+000, 1.3998925E+001, 0.0000000E+000, 0.0000000E+000,-1.1294612E+001,-9.9402317E+000, 0.0000000E+000, 2.2559249E-002, 0.0000000E+000
 5.8300020E+003, 1.1422657E+003,-3.3378120E+002,-8.2526162E+002,-6.1760463E+000, 1.4142068E+001, 0.0000000E+000, 0.0000000E+000,-7.1989955E+000,-8.8110810E+000, 0.0000000E+000, 2.2612381E-002, 0.0000000E+000
 5.8305000E+003, 1.0963632E+003,-3.2518431E+002,-8.0329371E+002,-8.4398782E+000, 1.3774788E+001, 0.0000000E+000, 0.0000000E+000,-3.1404389E+001,-2.6779854E+001, 0.0000000E+000, 2.2592411E-002, 0.0000000E+000
 5.8310029E+003, 1.1135946E+003,-3.2491302E+002,-8.0673992E+002,-1.2185121E+001, 1.4167288E+001, 0.0000000E+000, 0.0000000E+000,-1.3997254E+001,-1.6076202E+001, 0.0000000E+000, 2.2615467E-002, 0.0000000E+000
 5.8315029E+003, 1.1950280E+003,-3.5027670E+002,-7.0570752E+002,-7.6982010E+000, 1.4686081E+001, 0.0000000E+000, 0.0000000E+000, 1.4660293E+002, 1.4603163E+002, 0.0000000E+000, 2.2818634E-002, 0.0000000E+000
 5.8320044E+003, 1.1473634E+003,-3.4494615E+002,-7.9521274E+002,-1.7354842E+001, 1.4919058E+001, 0.0000000E+000, 0.0000000E+000, 1.3564754E+000, 4.7687069E+000, 0.0000000E+000, 2.3036269E-002, 0.0000000E+000
 5.8325015E+003, 1.1406542E+003,-3.6433050E+002,-8.0976607E+002,-1.7005126E+001, 1.4411895E+001, 0.0000000E+000, 0.0000000E+000,-3.5706123E+001,-3.6035638E+001, 0.0000000E+000, 2.3052159E-002, 0.0000000E+000
 5.8330010E+003, 1.1347575E+003,-3.4048005E+002,-8.4053026E+002,-1.3245767E+001, 1.4476397E+001, 0.0000000E+000, 0.0000000E+000,-4.5409938E+001,-4.5022191E+001, 0.0000000E+000, 2.2965888E-002, 0.0000000E+000
 5.8335015E+003, 1.1558993E+003,-3.6310327E+002,-8.2143019E+002,-1.0478976E+001, 1.4532682E+001, 0.0000000E+000, 0.0000000E+000,-2.4778465E+001,-2.4580504E+001, 0.0000000E+000, 2.2748406E-002, 0.0000000E+000
 5.8340010E+003, 1.0806825E+003,-3.0254051E+002,-7.6061657E+002,-1.4204312E+000, 1.3945313E+001, 0.0000000E+000, 0.0000000E+000, 2.9588906E+001, 3.0050253E+001, 0.0000000E+000, 2.2605960E-002, 0.0000000E+000
 5.8345015E+003, 1.1564532E+003,-3.4483609E+002,-7.6482064E+002,-7.5385370E+000, 1.4317180E+001, 0.0000000E+000, 0.0000000E+000, 5.2635080E+001, 5.3575130E+001, 0.0000000E+000, 2.2610215E-002, 0.0000000E+000
 5.8350029E+003, 1.1397692E+003,-3.4247021E+002,-8.6988385E+002,-1.0948073E+001, 1.5450705E+001, 0.0000000E+000, 0.0000000E+000,-6.6839294E+001,-6.8082189E+001, 0.0000000E+000, 2.2673021E-002, 0.0000000E+000
 5.8355029E+003, 1.0960126E+003,-3.2491171E+002,-8.0802814E+002,-1.9221005E+001, 1.3865274E+001, 0.0000000E+000, 0.0000000E+000,-4.8994982E+001,-4.2282953E+001, 0.0000000E+000, 2.2760655E-002, 0.0000000E+000
 5.8360039E+003, 1.1648094E+003,-3.2103846E+002,-8.2250253E+002,-9.7979332E+000, 1.3953855E+001, 0.0000000E+000, 0.0000000E+000, 2.7292022E+001, 2.5424307E+001, 0.0000000E+000, 2.2736105E-002, 0.0000000E+000
 5.8365010E+003, 1.1796630E+003,-3.6175182E+002,-7.6495377E+002,-9.9256015E+000, 1.4437603E+001, 0.0000000E+000, 0.0000000E+000, 5.7028503E+001, 5.7469437E+001, 0.0000000E+000, 2.2707599E-002, 0.0000000E+000
 5.8370024E+003, 1.0928950E+003,-3.2469174E+002,-8.9003630E+002,-8.3620709E+000, 1.3898524E+001, 0.0000000E+000, 0.0000000E+000,-1.1660633E+002,-1.1629660E+002, 0.0000000E+000, 2.2705991E-002, 0.0000000E+000
 5.8375005E+003, 1.1238597E+003,-2.9956070E+002,-7.8581729E+002, 8.4339530E-001, 1.3631282E+001, 0.0000000E+000, 0.0000000E+000, 5.3797542E+001, 5.2956398E+001, 0.0000000E+000, 2.2646625E-002, 0.0000000E+000
 5.8380024E+003, 1.1169267E+003,-3.0267187E+002,-8.1481094E+002,-4.7788447E+000, 1.4438689E+001, 0.0000000E+000, 0.0000000E+000, 6.7071703E+000, 9.1036900E+000, 0.0000000E+000, 2.2648863E-002, 0.0000000E+000
 5.8385015E+003, 1.2019582E+003,-3.3230197E+002,-7.8315904E+002,-7.9037843E+000, 1.4015709E+001, 0.0000000E+000, 0.0000000E+000, 9.1708850E+001, 9.2609081E+001, 0.0000000E+000, 2.2765957E-002, 0.0000000E+000
 5.8390044E+003, 1.1428601E+003,-3.2674330E+002,-8.4725325E+002,-3.0979970E+000, 1.4336577E+001, 0.0000000E+000, 0.0000000E+000,-2.0937987E+001,-1.9897847E+001, 0.0000000E+000, 2.2707088E-002, 0.0000000E+000
 5.8395015E+003, 1.1205912E+003,-3.2435114E+002,-8.2675417E+002,-3.5150862E+000, 1.4051596E+001, 0.0000000E+000, 0.0000000E+000,-1.7873108E+001,-1.9977601E+001, 0.0000000E+000, 2.2570579E-002, 0.0000000E+000
 5.8400010E+003, 1.1228314E+003,-3.1468588E+002,-7.9396064E+002,-2.4140297E+000, 1.4108227E+001, 0.0000000E+000, 0.0000000E+000, 2.4607527E+001, 2.5879090E+001, 0.0000000E+000, 2.2555390E-002, 0.0000000E+000
 5.8405005E+003, 1.0845083E+003,-3.0398372E+002,-7.8762040E+002,-3.1674949E+000, 1.4133329E+001, 0.0000000E+000, 0.0000000E+000, 1.7847500E+000, 3.8700131E+000, 0.0000000E+000, 2.2497912E-002, 0.0000000E+000
 5.8410020E+003, 1.1671763E+003,-3.2570749E+002,-8.2358113E+002, 1.3248112E+000, 1.3877113E+001, 0.0000000E+000, 0.0000000E+000, 3.2510430E+001, 3.3089588E+001, 0.0000000E+000, 2.2378498E-002, 0.0000000E+000
 5.8415044E+003, 1.0842636E+003,-3.1436542E+002,-7.5200874E+002,-9.9064351E+000, 1.3602376E+001, 0.0000000E+000, 0.0000000E+000, 2.2215993E+001, 2.1585412E+001, 0.0000000E+000, 2.2519570E-002, 0.0000000E+000
 5.8420015E+003, 1.1462099E+003,-3.2653702E+002,-8.5280047E+002,-1.8287375E+001, 1.3927785E+001, 0.0000000E+000, 0.0000000E+000,-3.9037138E+001,-3.7487198E+001, 0.0000000E+000, 2.2701057E-002, 0.0000000E+000
 5.8425005E+003, 1.1605213E+003,-3.1836922E+002,-8.3264903E+002,-2.1280742E+001, 1.3783824E+001, 0.0000000E+000, 0.0000000E+000, 2.5172694E+000, 2.0061610E+000, 0.0000000E+000, 2.2928451E-002, 0.0000000E+000
 5.8430010E+003, 1.1722200E+003,-3.2098572E+002,-7.8936921E+002,-1.1696733E+001, 1.3849959E+001, 0.0000000E+000, 0.0000000E+000, 6.4076196E+001, 6.4018254E+001, 0.0000000E+000, 2.3079405E-002, 0.0000000E+000
 5.8435029E+003, 1.1155476E+003,-3.2026941E+002,-8.4269080E+002,-1.1493203E+001, 1.3531610E+001, 0.0000000E+000, 0.0000000E+000,-4.7029204E+001,-4.5374202E+001, 0.0000000E+000, 2.3108599E-002, 0.0000000E+000
 5.8440044E+003, 1.1328224E+003,-3.3464714E+002,-7.9159383E+002,-6.4960224E+000, 1.3977726E+001, 0.0000000E+000, 0.0000000E+000, 1.3796651E+001, 1.4063164E+001, 0.0000000E+000, 2.2949637E-002, 0.0000000E+000
 5.8445034E+003, 1.1726326E+003,-3.5662125E+002,-7.8093242E+002,-1.0904080E+001, 1.3770263E+001, 0.0000000E+000, 0.0000000E+000, 3.6410021E+001, 3.7945092E+001, 0.0000000E+000, 2.2849747E-002, 0.0000000E+000
 5.8450044E+003, 1.1384559E+003,-3.4839345E+002,-9.5170468E+002,-8.8686227E+000, 1.4245712E+001, 0.0000000E+000, 0.0000000E+000,-1.5569873E+002,-1.5626515E+002, 0.0000000E+000, 2.2789383E-002, 0.0000000E+000
 5.8455049E+003, 1.1581446E+003,-3.1245733E+002,-7.7531989E+002,-6.4677415E+000, 1.4774091E+001, 0.0000000E+000, 0.0000000E+000, 7.7089989E+001, 7.8673748E+001, 0.0000000E+000, 2.2737443E-002, 0.0000000E+000
 5.8460049E+003, 1.1345334E+003,-3.4670927E+002,-7.8086284E+002,-1.3379780E+001, 1.4403916E+001, 0.0000000E+000, 0.0000000E+000, 8.3326876E+000, 7.9854344E+000, 0.0000000E+000, 2.2704161E-002, 0.0000000E+000
 5.8465024E+003, 1.0926059E+003,-3.1699460E+002,-9.3358415E+002,-1.2329729E+001, 1.4495303E+001, 0.0000000E+000, 0.0000000E+000,-1.5684884E+002,-1.5580726E+002, 0.0000000E+000, 2.2718892E-002, 0.0000000E+000
 5.8470039E+003, 1.1641516E+003,-3.1798628E+002,-7.9237031E+002,-1.5012924E+001, 1.4005398E+001, 0.0000000E+000, 0.0000000E+000, 5.0329491E+001, 5.2787490E+001, 0.0000000E+000, 2.2865525E-002, 0.0000000E+000
 5.8475005E+003, 1.1254107E+003,-3.0993849E+002,-7.6305863E+002,-7.3026858E+000, 1.4158291E+001, 0.0000000E+000, 0.0000000E+000, 5.6403077E+001, 5.9269196E+001, 0.0000000E+000, 2.2875555E-002, 0.0000000E+000
 5.8480039E+003, 1.1626508E+003,-3.3992700E+002,-9.0941282E+002,-1.1509213E+001, 1.4516257E+001, 0.0000000E+000, 0.0000000E+000,-8.3462379E+001,-8.3681955E+001, 0.0000000E+000, 2.2754665E-002, 0.0000000E+000
 5.8485034E+003, 1.1582785E+003,-3.2427650E+002,-8.1051403E+002,-3.8417150E+000, 1.4433968E+001, 0.0000000E+000, 0.0000000E+000, 3.5387873E+001, 3.4080241E+001, 0.0000000E+000, 2.2694175E-002, 0.0000000E+000
 5.8490005E+003, 1.1113873E+003,-3.2661044E+002,-8.1221010E+002,-1.1140376E+001, 1.4224967E+001, 0.0000000E+000, 0.0000000E+000,-2.7871622E+001,-2.4348690E+001, 0.0000000E+000, 2.2663037E-002, 0.0000000E+000
 5.8495044E+003, 1.1443846E+003,-3.1429888E+002,-8.3331566E+002,-2.8593830E+000, 1.4136739E+001, 0.0000000E+000, 0.0000000E+000, 1.1302779E+001, 8.0474553E+000, 0.0000000E+000, 2.2542386E-002, 0.0000000E+000
 5.8500005E+003, 1.0777580E+003,-3.0226180E+002,-7.9115993E+002,-1.3175689E+001, 1.4109475E+001, 0.0000000E+000, 0.0000000E+000,-1.9007475E+001,-1.4729949E+001, 0.0000000E+000, 2.2511235E-002, 0.0000000E+000
 5.8505029E+003, 1.1525619E+003,-3.1611056E+002,-8.0384367E+002,-6.5849194E-001, 1.3634276E+001, 0.0000000E+000, 0.0000000E+000, 4.6653693E+001, 4.5583421E+001, 0.0000000E+000, 2.2475773E-002, 0.0000000E+000
 5.8510000E+003, 1.1173981E+003,-3.0428387E+002,-7.5910204E+002, 1.9134221E+000, 1.3398847E+001, 0.0000000E+000, 0.0000000E+000, 6.7045938E+001, 6.9324441E+001, 0.0000000E+000, 2.2393800E-002, 0.0000000E+000
 5.8515049E+003, 1.1106813E+003,-2.9689365E+002,-8.5036246E+002, 1.2932171E+000, 1.4122958E+001, 0.0000000E+000, 0.0000000E+000,-1.9449776E+001,-2.1158614E+001, 0.0000000E+000, 2.2334042E-002, 0.0000000E+000
 5.8520044E+003, 1.1365409E+003,-3.2597977E+002,-8.1447934E+002,-1.2289375E+001, 1.4354353E+001, 0.0000000E+000, 0.0000000E+000,-1.6406186E+000,-1.8532600E+000, 0.0000000E+000, 2.2397273E-002, 0.0000000E+000
 5.8525039E+003, 1.1260286E+003,-3.0089306E+002,-8.6189587E+002,-7.9446357E+000, 1.4710754E+001, 0.0000000E+000, 0.0000000E+000,-3.0944584E+001,-2.9994176E+001, 0.0000000E+000, 2.2602917E-002, 0.0000000E+000
 5.8530010E+003, 1.1313787E+003,-2.9484401E+002,-7.8235616E+002,-4.7030375E+000, 1.4607950E+001, 0.0000000E+000, 0.0000000E+000, 6.0133409E+001, 6.4083448E+001, 0.0000000E+000, 2.2579037E-002, 0.0000000E+000
 5.8535005E+003, 1.1725638E+003,-3.1777918E+002,-8.7474083E+002,-2.1225828E+000, 1.4036407E+001, 0.0000000E+000, 0.0000000E+000,-6.3003434E+000,-8.0423814E+000, 0.0000000E+000, 2.2563081E-002, 0.0000000E+000
 5.8540015E+003, 1.0614168E+003,-3.0484018E+002,-7.9035875E+002,-1.0636981E+001, 1.3849904E+001, 0.0000000E+000, 0.0000000E+000,-3.2901216E+001,-3.0569222E+001, 0.0000000E+000, 2.2645588E-002, 0.0000000E+000
 5.8545005E+003, 1.2012164E+003,-3.4508271E+002,-7.7313611E+002,-2.3832512E+001, 1.5012546E+001, 0.0000000E+000, 0.0000000E+000, 7.4791869E+001, 7.4177620E+001, 0.0000000E+000, 2.2938703E-002, 0.0000000E+000
 5.8550044E+003, 1.1358606E+003,-3.4030019E+002,-8.3821766E+002,-2.6190685E+001, 1.5380902E+001, 0.0000000E+000, 0.0000000E+000,-5.3268887E+001,-5.3467014E+001, 0.0000000E+000, 2.3224911E-002, 0.0000000E+000
 5.8555049E+003, 1.2098995E+003,-3.6073323E+002,-7.9941082E+002,-1.8441735E+001, 1.5086769E+001, 0.0000000E+000, 0.0000000E+000, 4.7594950E+001, 4.6400528E+001, 0.0000000E+000, 2.3304136E-002, 0.0000000E+000
 5.8560020E+003, 1.1404727E+003,-3.5613561E+002,-7.2846308E+002,-1.8265101E+001, 1.4961745E+001, 0.0000000E+000, 0.0000000E+000, 5.0736376E+001, 5.2570640E+001, 0.0000000E+000, 2.3273647E-002, 0.0000000E+000
 5.8565034E+003, 1.1498561E+003,-3.1631003E+002,-8.5289589E+002,-1.1916143E+001, 1.4235570E+001, 0.0000000E+000, 0.0000000E+000,-1.7225943E+001,-1.7030400E+001, 0.0000000E+000, 2.3097403E-002, 0.0000000E+000
 5.8570024E+003, 1.1465120E+003,-3.2514620E+002,-7.7536300E+002,-1.2531105E+001, 1.4121563E+001, 0.0000000E+000, 0.0000000E+000, 4.7716970E+001, 4.7593246E+001, 0.0000000E+000, 2.2946496E-002, 0.0000000E+000
 5.8575015E+003, 1.0799988E+003,-3.1430360E+002,-7.7183395E+002,-6.3481212E+000, 1.4326070E+001, 0.0000000E+000, 0.0000000E+000, 1.2144008E+000, 1.8392141E+000, 0.0000000E+000, 2.2799355E-002, 0.0000000E+000
 5.8580000E+003, 1.1877187E+003,-3.4092326E+002,-8.2843343E+002,-7.1302369E+000, 1.4223424E+001, 0.0000000E+000, 0.0000000E+000, 2.3103648E+001, 2.5455215E+001, 0.0000000E+000, 2.2740205E-002, 0.0000000E+000
 5.8585039E+003, 1.1155255E+003,-3.4537101E+002,-7.8831691E+002,-1.6420894E+001, 1.3728368E+001, 0.0000000E+000, 0.0000000E+000,-2.1830971E+001,-2.0854964E+001, 0.0000000E+000, 2.2804733E-002, 0.0000000E+000
 5.8590049E+003, 1.1585057E+003,-3.4658484E+002,-7.6525899E+002,-1.1429876E+001, 1.4611315E+001, 0.0000000E+000, 0.0000000E+000, 5.0643932E+001, 4.9843319E+001, 0.0000000E+000, 2.2875388E-002, 0.0000000E+000
 5.8595024E+003, 1.1285292E+003,-3.2721840E+002,-8.1769598E+002,-8.8382076E+000, 1.5631450E+001, 0.0000000E+000, 0.0000000E+000,-1.1709945E+001,-9.5919385E+000, 0.0000000E+000, 2.2775709E-002, 0.0000000E+000
 5.8600020E+003, 1.1190696E+003,-3.2584267E+002,-8.1620815E+002,-8.9694154E+000, 1.4785556E+001, 0.0000000E+000, 0.0000000E+000,-1.5437338E+001,-1.7165096E+001, 0.0000000E+000, 2.2806117E-002, 0.0000000E+000
 5.8605015E+003, 1.1914654E+003,-3.4076082E+002,-9.0714742E+002,-1.5684068E+001, 1.4518344E+001, 0.0000000E+000, 0.0000000E+000,-5.8060402E+001,-5.7608537E+001, 0.0000000E+000, 2.2859849E-002, 0.0000000E+000
 5.8610005E+003, 1.1298605E+003,-3.3890374E+002,-8.2640114E+002,-1.4003975E+001, 1.4258698E+001, 0.0000000E+000, 0.0000000E+000,-3.8612148E+001,-3.5189623E+001, 0.0000000E+000, 2.2744469E-002, 0.0000000E+000
 5.8615015E+003, 1.1494135E+003,-3.4011403E+002,-7.7447726E+002,-1.5327982E+001, 1.4458856E+001, 0.0000000E+000, 0.0000000E+000, 3.4897598E+001, 3.3953072E+001, 0.0000000E+000, 2.2789383E-002, 0.0000000E+000
 5.8620005E+003, 1.0991319E+003,-3.2665839E+002,-9.0785569E+002,-1.1467042E+001, 1.4197479E+001, 0.0000000E+000, 0.0000000E+000,-1.3381576E+002,-1.3265177E+002, 0.0000000E+000, 2.2948982E-002, 0.0000000E+000
 5.8625010E+003, 1.2139377E+003,-3.3776443E+002,-7.9237040E+002,-2.0474788E+001, 1.4848142E+001, 0.0000000E+000, 0.0000000E+000, 7.6085476E+001, 7.8176231E+001, 0.0000000E+000, 2.3094890E-002, 0.0000000E+000
 5.8630039E+003, 1.1385309E+003,-3.4393515E+002,-8.2531002E+002,-1.7987121E+001, 1.4643656E+001, 0.0000000E+000, 0.0000000E+000,-3.4458584E+001,-3.4057772E+001, 0.0000000E+000, 2.3082509E-002, 0.0000000E+000
 5.8635034E+003, 1.1241181E+003,-3.2637052E+002,-8.3394477E+002,-6.1762669E+000, 1.4210359E+001, 0.0000000E+000, 0.0000000E+000,-2.5559551E+001,-2.8163135E+001, 0.0000000E+000, 2.2939415E-002, 0.0000000E+000
 5.8640000E+003, 1.0817855E+003,-3.1164584E+002,-8.3343681E+002,-1.1400681E+001, 1.3808290E+001, 0.0000000E+000, 0.0000000E+000,-6.3666740E+001,-6.0889499E+001, 0.0000000E+000, 2.2895932E-002, 0.0000000E+000
