s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,kW/m2,kW,kW
Time,"AST_TP08","AST_TP09","AST_TP10","AST_TP11","AST_TP12","AST_TP13","AST_TP15","AST_TP18","AST_TP19","AST_TP20","AST_TP21","AST_TP22","AST_TP99","AST_TP40","AST_TP41","AST_TP42","AST_TP43","AST_TP44","QINC_TP08","QINC_TP09","QINC_TP10","QINC_TP11","QINC_TP12","QINC_TP13","QINC_TP15","QINC_TP18","QINC_TP19","QINC_TP20","QINC_TP21","QINC_TP22","QINC_TP99","QINC_TP40","QINC_TP41","QINC_TP42","QINC_TP43","QINC_TP44","T_TE33","T_TE34","T_TE35","T_TE36","T_TE37","T_TE38","RAD-W9","STAT-CLT-HRR","STAT-BURNER-HRR"
 9.5006167E+000, 1.3514751E+002, 1.1994460E+002, 2.0309496E+002, 1.7704415E+002, 1.3939411E+002, 7.7934099E+001, 4.1948854E+001, 2.6107613E+001, 2.1035608E+001, 2.0434193E+001, 2.0728136E+001, 2.0167442E+001, 8.7566939E+001, 2.9010395E+001, 3.1848917E+001, 2.4931785E+001, 2.2232683E+001, 2.0868831E+001, 3.3334024E+000, 3.3428628E+000, 5.2494393E+000, 4.4762756E+000, 3.3684392E+000, 1.6651782E+000, 7.7383046E-001, 4.4157788E-001, 4.5182222E-001, 4.3266308E-001, 4.4167725E-001, 4.2413334E-001, 1.8393184E+000, 4.8286093E-001, 5.0409774E-001, 4.5324049E-001, 4.3419205E-001, 4.2473485E-001, 3.5191636E+001, 5.3603879E+001, 3.3477827E+001, 2.0296886E+001, 2.0137177E+001, 2.0080179E+001, 7.6798734E-002, 4.7465843E-003, 8.8018377E+000
 1.0000294E+001, 1.3899519E+002, 1.1682380E+002, 1.9347904E+002, 1.7505040E+002, 1.4420140E+002, 8.5587536E+001, 4.1724072E+001, 2.5654721E+001, 2.1097396E+001, 2.0487890E+001, 2.0726030E+001, 2.0174947E+001, 8.5046703E+001, 2.9281286E+001, 3.3427954E+001, 2.5354806E+001, 2.2320204E+001, 2.0910452E+001, 3.3612736E+000, 3.3661993E+000, 5.3607872E+000, 4.4589426E+000, 3.4134086E+000, 1.6696002E+000, 7.8566070E-001, 4.4605121E-001, 4.5366601E-001, 4.3444599E-001, 4.4131774E-001, 4.2433404E-001, 1.8488177E+000, 4.8486125E-001, 5.1616702E-001, 4.5627087E-001, 4.3480175E-001, 4.2502147E-001, 3.6402424E+001, 5.9190879E+001, 3.5100298E+001, 2.0664302E+001, 2.0148804E+001, 2.0086885E+001, 8.7661082E-002, 6.8583695E-003, 9.5553174E+000
 1.0508448E+001, 1.4501937E+002, 1.2115443E+002, 2.1768777E+002, 1.9120015E+002, 1.4949914E+002, 8.7151338E+001, 4.7354014E+001, 2.5002482E+001, 2.1140925E+001, 2.0470631E+001, 2.0779511E+001, 2.0178273E+001, 9.5862050E+001, 2.9431741E+001, 3.3075094E+001, 2.5296890E+001, 2.2421636E+001, 2.0959142E+001, 3.4074014E+000, 3.4149412E+000, 5.3972553E+000, 4.6445545E+000, 3.4468548E+000, 1.7047592E+000, 7.9192737E-001, 4.4402375E-001, 4.5487176E-001, 4.3352947E-001, 4.4302173E-001, 4.2437506E-001, 1.8772961E+000, 4.8597119E-001, 5.1342839E-001, 4.5584689E-001, 4.3550907E-001, 4.2535697E-001, 3.7445816E+001, 6.2081362E+001, 3.7188011E+001, 2.1050276E+001, 2.0161456E+001, 2.0094054E+001, 8.5196319E-002, 8.1964926E-003, 1.0069369E+001
 1.1004880E+001, 1.4590498E+002, 1.2397767E+002, 2.0965292E+002, 1.7482210E+002, 1.5950200E+002, 8.9740607E+001, 4.8157309E+001, 2.5296045E+001, 2.1206949E+001, 2.0625767E+001, 2.0794734E+001, 2.0196116E+001, 8.9418824E+001, 3.0060406E+001, 3.4578979E+001, 2.5717785E+001, 2.2507670E+001, 2.1005804E+001, 3.4442115E+000, 3.4528094E+000, 5.4702407E+000, 4.6824886E+000, 3.5039500E+000, 1.7298748E+000, 8.0641807E-001, 4.4636609E-001, 4.5691850E-001, 4.3553737E-001, 4.4328759E-001, 4.2495290E-001, 1.9089147E+000, 4.9064542E-001, 5.2500185E-001, 4.5886357E-001, 4.3610929E-001, 4.2567859E-001, 3.9416265E+001, 6.9272787E+001, 3.8074239E+001, 2.1334484E+001, 2.0173846E+001, 2.0101356E+001, 9.5612428E-002, 8.3156781E-003, 1.0797779E+001
 1.1503158E+001, 1.4704102E+002, 1.1882666E+002, 2.2398382E+002, 1.9177708E+002, 1.6000766E+002, 1.0193871E+002, 4.6627304E+001, 2.8306952E+001, 2.1227521E+001, 2.0630285E+001, 2.0990864E+001, 2.0200775E+001, 9.2502778E+001, 3.0536575E+001, 3.6000525E+001, 2.6295130E+001, 2.2623866E+001, 2.1060951E+001, 3.5191971E+000, 3.4625274E+000, 5.6037439E+000, 4.7367473E+000, 3.5536082E+000, 1.7546294E+000, 8.0840084E-001, 4.5000922E-001, 4.5723590E-001, 4.3634322E-001, 4.4310884E-001, 4.2504106E-001, 1.9261671E+000, 4.9419623E-001, 5.3605989E-001, 4.6302317E-001, 4.3692116E-001, 4.2605893E-001, 4.0168262E+001, 6.9656597E+001, 4.0773227E+001, 2.1486515E+001, 2.0187414E+001, 2.0108818E+001, 1.0556467E-001, 1.6261484E-002, 1.1378335E+001
 1.2000259E+001, 1.6819582E+002, 1.1550971E+002, 2.3470575E+002, 2.1024710E+002, 1.6254489E+002, 1.0951520E+002, 5.8481280E+001, 2.6994892E+001, 2.3425195E+001, 2.0832512E+001, 2.2271106E+001, 2.0206217E+001, 1.0708192E+002, 3.0617776E+001, 3.6764755E+001, 2.6552369E+001, 2.2743160E+001, 2.1106733E+001, 3.5431358E+000, 3.5465014E+000, 5.7724549E+000, 4.9040216E+000, 3.6354405E+000, 1.7875969E+000, 8.1224890E-001, 4.5153082E-001, 4.6206080E-001, 4.3697138E-001, 4.4495543E-001, 4.2515964E-001, 1.9587473E+000, 4.9480070E-001, 5.4206077E-001, 4.6487860E-001, 4.3775549E-001, 4.2637468E-001, 4.0271090E+001, 7.1383056E+001, 4.3554627E+001, 2.1561401E+001, 2.0202307E+001, 2.0116000E+001, 1.1096546E-001, 1.8899621E-002, 1.1705462E+001
 1.2505428E+001, 1.5693097E+002, 1.2875931E+002, 2.2713596E+002, 2.1990196E+002, 1.8066121E+002, 1.1579387E+002, 5.3739783E+001, 2.9744986E+001, 2.4036994E+001, 2.3173078E+001, 2.3156969E+001, 2.0209586E+001, 1.1139404E+002, 3.2367767E+001, 3.9376217E+001, 2.7440372E+001, 2.2895952E+001, 2.1165332E+001, 3.5734533E+000, 3.5683185E+000, 5.7996039E+000, 5.0812445E+000, 3.6829458E+000, 1.8134293E+000, 8.2605625E-001, 4.5650485E-001, 4.6217924E-001, 4.3817952E-001, 4.4628333E-001, 4.2520316E-001, 1.9805980E+000, 5.0800852E-001, 5.6289456E-001, 4.7133757E-001, 4.3882582E-001, 4.2677917E-001, 4.0767532E+001, 7.2079137E+001, 4.4451859E+001, 2.1726222E+001, 2.0235759E+001, 2.0122866E+001, 1.2971587E-001, 2.9806843E-002, 1.2160174E+001
 1.3005703E+001, 1.5880593E+002, 1.3697825E+002, 2.5536148E+002, 2.3744071E+002, 1.7975137E+002, 1.1412774E+002, 6.4140651E+001, 3.3422442E+001, 2.3936012E+001, 2.3299960E+001, 2.3070243E+001, 2.0230862E+001, 9.6560974E+001, 3.2408430E+001, 4.0491069E+001, 2.7917967E+001, 2.3040126E+001, 2.1237681E+001, 3.6522652E+000, 3.6540840E+000, 6.1110311E+000, 5.2707528E+000, 3.7910549E+000, 1.8650479E+000, 8.3314796E-001, 4.6016077E-001, 4.6409754E-001, 4.4027724E-001, 4.4597509E-001, 4.2590202E-001, 2.0282563E+000, 5.0831194E-001, 5.7189937E-001, 4.7481763E-001, 4.3983669E-001, 4.2727902E-001, 4.1518087E+001, 7.2871697E+001, 4.5036063E+001, 2.2174014E+001, 2.0429306E+001, 2.0130373E+001, 1.3782020E-001, 4.4470474E-002, 1.2253973E+001
 1.3501296E+001, 1.6167602E+002, 1.4262336E+002, 2.6420025E+002, 2.2442649E+002, 1.9010502E+002, 1.2149003E+002, 6.1906847E+001, 3.6456031E+001, 2.3704218E+001, 2.3617361E+001, 2.3273282E+001, 2.0232585E+001, 1.0899122E+002, 3.2694258E+001, 4.1646278E+001, 2.8045542E+001, 2.3193675E+001, 2.1296905E+001, 3.7265523E+000, 3.6898598E+000, 6.2359525E+000, 5.4266112E+000, 3.8829890E+000, 1.8993621E+000, 8.4301283E-001, 4.6273393E-001, 4.6704109E-001, 4.4082770E-001, 4.4830523E-001, 4.2587749E-001, 2.0502428E+000, 5.1047958E-001, 5.8148806E-001, 4.7575197E-001, 4.4091491E-001, 4.2768824E-001, 4.1749705E+001, 7.5022876E+001, 4.5986503E+001, 2.2504649E+001, 2.0722586E+001, 2.0138094E+001, 1.4645002E-001, 5.0467034E-002, 1.4091475E+001
 1.4000865E+001, 1.6439197E+002, 1.2657533E+002, 2.4607278E+002, 2.5189634E+002, 2.1441299E+002, 1.1958320E+002, 6.2230925E+001, 3.8752480E+001, 2.4195779E+001, 2.5107111E+001, 2.3589568E+001, 2.0264318E+001, 1.0640610E+002, 3.2949476E+001, 4.2292602E+001, 2.8906401E+001, 2.3377346E+001, 2.1388793E+001, 3.7590223E+000, 3.6904039E+000, 6.1765334E+000, 5.4392391E+000, 3.8937012E+000, 1.8983680E+000, 8.4818725E-001, 4.6632192E-001, 4.6897102E-001, 4.4397604E-001, 4.4891044E-001, 4.2694525E-001, 2.0656067E+000, 5.1243383E-001, 5.8691930E-001, 4.8209396E-001, 4.4220691E-001, 4.2832401E-001, 4.1973846E+001, 7.4968784E+001, 4.8777593E+001, 2.2612210E+001, 2.1059800E+001, 2.0148090E+001, 1.5133813E-001, 3.8202369E-002, 1.5309673E+001
 1.4500144E+001, 1.8014961E+002, 1.2941757E+002, 2.4113772E+002, 2.3661286E+002, 2.0035008E+002, 1.3300928E+002, 5.8443002E+001, 3.8025937E+001, 2.6971462E+001, 2.8952821E+001, 2.4350403E+001, 2.0275853E+001, 1.1392092E+002, 3.5285870E+001, 4.2369415E+001, 2.9534468E+001, 2.3538201E+001, 2.1465851E+001, 3.8268153E+000, 3.7664421E+000, 6.3702222E+000, 5.4139647E+000, 3.9696451E+000, 1.9681368E+000, 8.5530325E-001, 4.6294762E-001, 4.7298839E-001, 4.4466973E-001, 4.5366816E-001, 4.2709355E-001, 2.0909187E+000, 5.3055025E-001, 5.8733301E-001, 4.8678482E-001, 4.4333983E-001, 4.2885735E-001, 4.2017983E+001, 8.0998789E+001, 5.3527151E+001, 2.2666876E+001, 2.1320195E+001, 2.0210985E+001, 1.5171047E-001, 3.3453367E-002, 1.4123003E+001
 1.5001036E+001, 1.8305038E+002, 1.5184653E+002, 2.4514038E+002, 2.6384708E+002, 1.7452541E+002, 1.1290442E+002, 6.6443206E+001, 3.6202967E+001, 2.8328286E+001, 2.9120444E+001, 2.5875415E+001, 2.0298262E+001, 1.1778339E+002, 3.4947050E+001, 4.5375755E+001, 2.9922525E+001, 2.3684285E+001, 2.1539802E+001, 3.8623019E+000, 3.8235434E+000, 6.4517475E+000, 5.7616497E+000, 4.0434605E+000, 1.9748601E+000, 8.6898550E-001, 4.7060931E-001, 4.7237114E-001, 4.4610763E-001, 4.5050558E-001, 4.2711477E-001, 2.1288836E+000, 5.2784679E-001, 6.1240946E-001, 4.8960800E-001, 4.4436968E-001, 4.2936946E-001, 4.3181318E+001, 8.8716082E+001, 5.5766983E+001, 2.2742939E+001, 2.1562298E+001, 2.0425099E+001, 1.7427928E-001, 3.6364478E-002, 1.4604522E+001
 1.5504642E+001, 1.8631431E+002, 1.5019989E+002, 2.5772552E+002, 2.3999224E+002, 1.8462177E+002, 1.1466641E+002, 7.9080114E+001, 3.5239192E+001, 3.0553444E+001, 2.9095898E+001, 2.7691989E+001, 2.0636397E+001, 1.3438175E+002, 3.4944866E+001, 4.5656603E+001, 3.0417832E+001, 2.3895769E+001, 2.1635330E+001, 3.9599893E+000, 3.8862710E+000, 6.8026541E+000, 5.9049392E+000, 4.1558945E+000, 2.0338065E+000, 8.7096869E-001, 4.7114635E-001, 4.7652395E-001, 4.4757207E-001, 4.5486489E-001, 4.2778471E-001, 2.1800572E+000, 5.2777421E-001, 6.1486684E-001, 4.9332108E-001, 4.4586384E-001, 4.3003179E-001, 4.5318501E+001, 9.2245866E+001, 5.6553169E+001, 2.2811687E+001, 2.1834818E+001, 2.0842532E+001, 1.7649092E-001, 5.2582924E-002, 1.4026394E+001
 1.6004473E+001, 2.0611845E+002, 1.5069578E+002, 2.5881852E+002, 2.9894130E+002, 2.2005151E+002, 1.1748202E+002, 6.7023881E+001, 4.3287526E+001, 3.0315695E+001, 2.7461792E+001, 2.7602534E+001, 2.3159898E+001, 1.3875652E+002, 3.8511364E+001, 5.0908498E+001, 3.3208281E+001, 2.4147532E+001, 2.1731604E+001, 3.9798583E+000, 3.8903553E+000, 6.7938078E+000, 6.3301643E+000, 4.2692787E+000, 2.0415302E+000, 8.8850310E-001, 4.9034846E-001, 4.7686308E-001, 4.5439751E-001, 4.5211193E-001, 4.2926368E-001, 2.1632890E+000, 5.5616339E-001, 6.6032032E-001, 5.1451255E-001, 4.4764708E-001, 4.3069970E-001, 4.6654568E+001, 9.8698723E+001, 5.9434092E+001, 2.2900528E+001, 2.2036605E+001, 2.1172751E+001, 2.1739905E-001, 7.8327682E-002, 1.4498654E+001
 1.6500373E+001, 1.9688568E+002, 1.5184655E+002, 3.1258189E+002, 2.6727298E+002, 2.1834519E+002, 1.3569460E+002, 6.8776493E+001, 4.4575420E+001, 2.9132848E+001, 2.7040743E+001, 2.7851640E+001, 2.3869424E+001, 1.4880185E+002, 3.6205256E+001, 4.7743742E+001, 3.1195884E+001, 2.4460804E+001, 2.1831702E+001, 4.1506077E+000, 4.0087265E+000, 7.3950280E+000, 6.5410220E+000, 4.4073774E+000, 2.1298620E+000, 8.9034778E-001, 4.7966143E-001, 4.8051973E-001, 4.4730531E-001, 4.5855115E-001, 4.2884420E-001, 2.2532420E+000, 5.3763263E-001, 6.3298623E-001, 4.9917975E-001, 4.4987041E-001, 4.3139471E-001, 4.9971367E+001, 1.0454857E+002, 6.0350906E+001, 2.3172047E+001, 2.2173475E+001, 2.1394871E+001, 1.9279838E-001, 1.0276367E-001, 1.4709247E+001
 1.7002329E+001, 2.1962499E+002, 1.6021008E+002, 2.6391869E+002, 3.2067639E+002, 2.4915885E+002, 1.5233160E+002, 7.1341176E+001, 4.2982156E+001, 2.8172232E+001, 3.2182603E+001, 3.5317305E+001, 2.4150103E+001, 1.3983574E+002, 4.0867080E+001, 5.4000954E+001, 3.5144253E+001, 2.4782915E+001, 2.1981189E+001, 4.0973133E+000, 3.9383170E+000, 7.3313036E+000, 7.3356935E+000, 4.5832798E+000, 2.0800626E+000, 9.0380264E-001, 5.0224741E-001, 4.7897713E-001, 4.5769472E-001, 4.5373615E-001, 4.3083177E-001, 2.2010457E+000, 5.7521131E-001, 6.8802555E-001, 5.2940457E-001, 4.5216439E-001, 4.3243445E-001, 5.1166963E+001, 1.0934673E+002, 6.3029059E+001, 2.3494659E+001, 2.2387122E+001, 2.1569041E+001, 2.4233376E-001, 2.8711399E-001, 1.4971756E+001
 1.7501493E+001, 2.0330875E+002, 1.4708537E+002, 3.0697504E+002, 2.9133054E+002, 1.9272945E+002, 1.3688506E+002, 6.5627685E+001, 4.3439001E+001, 3.2427925E+001, 3.5215249E+001, 3.6622999E+001, 2.3887758E+001, 1.5368594E+002, 4.0938350E+001, 5.3510570E+001, 3.4988112E+001, 2.5096984E+001, 2.2078754E+001, 4.2500953E+000, 4.1435687E+000, 7.7227538E+000, 7.0290373E+000, 4.6088048E+000, 2.2115438E+000, 9.1337464E-001, 4.9324530E-001, 4.8364470E-001, 4.5576513E-001, 4.6139810E-001, 4.3035595E-001, 2.3000097E+000, 5.7586394E-001, 6.8374719E-001, 5.2819419E-001, 4.5440373E-001, 4.3311317E-001, 5.4013283E+001, 1.1058037E+002, 6.7210554E+001, 2.4096186E+001, 2.2827733E+001, 2.1780222E+001, 2.3848324E-001, 1.1778304E-001, 1.5168972E+001
 1.8003450E+001, 2.3210292E+002, 1.5799941E+002, 2.6209156E+002, 3.6664718E+002, 2.1367593E+002, 1.3075221E+002, 7.5317398E+001, 4.7287296E+001, 3.1580184E+001, 3.4549395E+001, 3.4969423E+001, 2.3786395E+001, 1.4281111E+002, 4.0194330E+001, 5.6786727E+001, 3.5968938E+001, 2.5276608E+001, 2.2242485E+001, 4.2603298E+000, 4.0655968E+000, 7.5855069E+000, 8.1167771E+000, 4.5930742E+000, 2.1443438E+000, 9.2968702E-001, 5.0956406E-001, 4.8446929E-001, 4.6018446E-001, 4.5857033E-001, 4.3115842E-001, 2.2708042E+000, 5.6948146E-001, 7.1383706E-001, 5.3591429E-001, 4.5568779E-001, 4.3425431E-001, 6.0424715E+001, 1.1979345E+002, 6.9733880E+001, 2.5328456E+001, 2.3615769E+001, 2.2144997E+001, 2.6556412E-001, 2.2483503E-001, 1.6978093E+001
 1.8503333E+001, 2.2394415E+002, 1.6702352E+002, 3.0910912E+002, 3.1981271E+002, 2.3528759E+002, 1.6108467E+002, 7.5847650E+001, 5.0785862E+001, 3.2904960E+001, 3.7336102E+001, 3.3740629E+001, 2.5726023E+001, 1.6376219E+002, 4.0049159E+001, 5.5493665E+001, 3.6410069E+001, 2.5757639E+001, 2.2414715E+001, 4.3966783E+000, 4.2743720E+000, 8.3532761E+000, 7.5426967E+000, 4.7956677E+000, 2.2825334E+000, 9.3747319E-001, 5.0416926E-001, 4.8855897E-001, 4.6258854E-001, 4.6361939E-001, 4.3302396E-001, 2.3654614E+000, 5.6831148E-001, 7.0159627E-001, 5.3934640E-001, 4.5913826E-001, 4.3545649E-001, 6.7828206E+001, 1.2112683E+002, 7.3129759E+001, 2.6885831E+001, 2.4923495E+001, 2.2794968E+001, 2.5454741E-001, 2.1139235E-001, 1.6744741E+001
 1.9001104E+001, 2.2328041E+002, 1.8335938E+002, 3.0893286E+002, 3.1153415E+002, 2.5159193E+002, 1.3756951E+002, 8.5528579E+001, 5.5336811E+001, 3.6476900E+001, 3.6353065E+001, 3.4351330E+001, 2.8774175E+001, 1.5823226E+002, 4.7985881E+001, 5.9429244E+001, 3.7106523E+001, 2.5883248E+001, 2.2523076E+001, 4.2982493E+000, 4.1331305E+000, 7.9261865E+000, 7.3840015E+000, 4.8494149E+000, 2.2503331E+000, 9.5790258E-001, 5.2004274E-001, 4.9095681E-001, 4.6360127E-001, 4.6205697E-001, 4.3353074E-001, 2.3294932E+000, 6.3527197E-001, 7.3840874E-001, 5.4478718E-001, 4.6004010E-001, 4.3621323E-001, 6.9914993E+001, 1.3235648E+002, 7.3673975E+001, 2.8718852E+001, 2.5965846E+001, 2.3809135E+001, 2.8767863E-001, 3.0522518E-001, 1.5347939E+001
 1.9503177E+001, 2.1822874E+002, 1.9450949E+002, 3.2684613E+002, 3.6210862E+002, 2.4141654E+002, 1.4728312E+002, 9.6002462E+001, 5.6122735E+001, 3.8751962E+001, 3.7928746E+001, 3.8387437E+001, 3.0636702E+001, 1.4413759E+002, 4.1765303E+001, 5.9503136E+001, 3.8301281E+001, 2.6223941E+001, 2.2693649E+001, 4.5835476E+000, 4.3504450E+000, 8.8719323E+000, 9.0136373E+000, 5.0225339E+000, 2.3229180E+000, 9.5912906E-001, 5.1655396E-001, 4.9295972E-001, 4.6407473E-001, 4.6524044E-001, 4.3500851E-001, 2.4429343E+000, 5.8231007E-001, 7.3948270E-001, 5.5440116E-001, 4.6249522E-001, 4.3740654E-001, 7.2256049E+001, 1.4507063E+002, 7.4376935E+001, 3.0241649E+001, 2.6635996E+001, 2.5007831E+001, 2.8864520E-001, 2.6408958E-001, 1.6052916E+001
 2.0002091E+001, 2.2238287E+002, 1.7372970E+002, 3.4234627E+002, 4.0479179E+002, 2.5191457E+002, 1.8511279E+002, 8.4782617E+001, 6.2689367E+001, 3.9362209E+001, 4.0474255E+001, 4.0582684E+001, 3.0519685E+001, 1.5334096E+002, 5.3575573E+001, 6.3658460E+001, 4.0256747E+001, 2.7159785E+001, 2.2912484E+001, 4.5056484E+000, 4.3143550E+000, 9.5557565E+000, 1.0492686E+001, 5.2273764E+000, 2.3508541E+000, 9.7141969E-001, 5.2679773E-001, 4.9236007E-001, 4.6395881E-001, 4.6572570E-001, 4.3547561E-001, 2.3752585E+000, 6.8538976E-001, 7.7931242E-001, 5.7011478E-001, 4.6928970E-001, 4.3894036E-001, 7.4179040E+001, 1.4584881E+002, 7.7065001E+001, 3.2139667E+001, 2.7935009E+001, 2.5648086E+001, 3.2449194E-001, 1.0323753E+000, 1.5173467E+001
 2.0500351E+001, 2.5029980E+002, 2.2577661E+002, 3.8415246E+002, 3.8425247E+002, 2.4381001E+002, 1.3980903E+002, 9.8826124E+001, 6.2092848E+001, 4.4872053E+001, 4.4278266E+001, 4.7496245E+001, 2.8925105E+001, 1.4867546E+002, 4.4827072E+001, 6.2995227E+001, 3.9198897E+001, 2.7189439E+001, 2.3068149E+001, 4.8886431E+000, 4.5368745E+000, 1.1704656E+001, 1.0237443E+001, 5.2592072E+000, 2.4266197E+000, 9.9012868E-001, 5.2805774E-001, 4.9698406E-001, 4.6604912E-001, 4.7245049E-001, 4.3571679E-001, 2.5373601E+000, 6.0770190E-001, 7.7248149E-001, 5.6141359E-001, 4.6949001E-001, 4.4003289E-001, 7.6450640E+001, 1.5359218E+002, 8.0827749E+001, 3.3937356E+001, 2.9397683E+001, 2.6155476E+001, 3.1834411E-001, 6.2030991E-001, 1.6187774E+001
 2.1002375E+001, 2.5908940E+002, 1.9205572E+002, 3.5230416E+002, 4.2990750E+002, 2.8699385E+002, 1.5853490E+002, 9.2593900E+001, 6.4460651E+001, 4.7107238E+001, 5.0385601E+001, 5.0942778E+001, 3.0050900E+001, 1.6928704E+002, 5.1317575E+001, 6.6933182E+001, 4.2823931E+001, 2.7733796E+001, 2.3311596E+001, 4.8721909E+000, 4.6802027E+000, 1.0321376E+001, 1.2081587E+001, 5.8255096E+000, 2.4687645E+000, 1.0008072E+000, 5.3823015E-001, 4.9830111E-001, 4.7319050E-001, 4.7263482E-001, 4.3760332E-001, 2.5087491E+000, 6.6437353E-001, 8.1166207E-001, 5.9122314E-001, 4.7346727E-001, 4.4174490E-001, 8.5672108E+001, 1.5538865E+002, 8.2444861E+001, 3.5638582E+001, 3.1126013E+001, 2.7317828E+001, 3.5360663E-001, 1.1206096E+000, 1.5855485E+001
 2.1503681E+001, 2.4049872E+002, 2.1544384E+002, 4.1552913E+002, 3.6170888E+002, 3.0183890E+002, 2.0342344E+002, 1.0134707E+002, 6.8041968E+001, 4.7225834E+001, 4.7923799E+001, 5.1100001E+001, 3.6206314E+001, 1.7127789E+002, 5.3182326E+001, 6.6174755E+001, 4.0112404E+001, 2.7949171E+001, 2.3555552E+001, 4.8255174E+000, 4.6892684E+000, 1.2626985E+001, 9.6506854E+000, 6.3249666E+000, 2.5723287E+000, 1.0001515E+000, 5.3480258E-001, 5.0548673E-001, 4.6994649E-001, 4.7812768E-001, 4.4038241E-001, 2.5363153E+000, 6.8084503E-001, 8.0383420E-001, 5.6879688E-001, 4.7503673E-001, 4.4346403E-001, 9.2778673E+001, 1.6819685E+002, 8.5465023E+001, 3.9270967E+001, 3.2555078E+001, 2.9009365E+001, 3.4656155E-001, 1.0338862E+000, 1.6073363E+001
 2.2002052E+001, 2.3931006E+002, 2.0448616E+002, 4.4176376E+002, 3.9680916E+002, 2.9276001E+002, 1.9218794E+002, 1.1028301E+002, 6.6344745E+001, 4.6757044E+001, 5.1282408E+001, 4.8833265E+001, 4.2107932E+001, 1.7368269E+002, 6.4078395E+001, 7.0459887E+001, 4.3567051E+001, 2.8547253E+001, 2.3820504E+001, 4.9152909E+000, 4.7581610E+000, 1.3670256E+001, 1.1617896E+001, 6.1077737E+000, 2.5772334E+000, 1.0419378E+000, 5.4898664E-001, 5.0040468E-001, 4.7420476E-001, 4.7297195E-001, 4.4395416E-001, 2.5590361E+000, 7.8469474E-001, 8.4802943E-001, 5.9732956E-001, 4.7943089E-001, 4.4533511E-001, 9.5642905E+001, 1.7340503E+002, 8.7231326E+001, 4.1054692E+001, 3.4050995E+001, 3.0659455E+001, 3.8633726E-001, 1.2993158E+000, 1.5610933E+001
 2.2502745E+001, 2.6431886E+002, 2.0044331E+002, 3.9673715E+002, 3.6239476E+002, 3.2501552E+002, 1.8894402E+002, 1.1146822E+002, 6.8322894E+001, 4.6731265E+001, 5.4744363E+001, 5.2347993E+001, 3.9757019E+001, 1.7665737E+002, 6.6756319E+001, 7.3587521E+001, 4.5556018E+001, 2.9409019E+001, 2.4140827E+001, 4.9950480E+000, 4.8521091E+000, 1.2080858E+001, 1.0416525E+001, 6.4819565E+000, 2.6374639E+000, 1.0211828E+000, 5.4977358E-001, 5.0858488E-001, 4.8214296E-001, 4.8119017E-001, 4.4575009E-001, 2.5582259E+000, 8.1360509E-001, 8.8050041E-001, 6.1393415E-001, 4.8579426E-001, 4.4760354E-001, 9.7686191E+001, 1.7374413E+002, 9.0945998E+001, 4.3346300E+001, 3.6292019E+001, 3.2295582E+001, 4.1556114E-001, 1.5035597E+000, 1.4779300E+001
 2.3000338E+001, 2.7875780E+002, 2.3392325E+002, 5.0776791E+002, 3.6915187E+002, 3.2289398E+002, 1.6968170E+002, 1.1215865E+002, 7.3074232E+001, 4.6186042E+001, 5.4441715E+001, 5.8369601E+001, 4.0208901E+001, 2.0134190E+002, 6.2954094E+001, 7.2106442E+001, 4.4801890E+001, 2.9856349E+001, 2.4497946E+001, 5.1877776E+000, 5.0051205E+000, 1.6208943E+001, 1.1531146E+001, 6.4883390E+000, 2.6745625E+000, 1.0414015E+000, 5.5466647E-001, 5.1148978E-001, 4.8248405E-001, 4.9022144E-001, 4.4692519E-001, 2.6566998E+000, 7.7487435E-001, 8.6575528E-001, 6.0875308E-001, 4.8913630E-001, 4.5013899E-001, 1.0192624E+002, 1.8181719E+002, 1.0006946E+002, 4.4937894E+001, 3.8748293E+001, 3.4461328E+001, 4.0229052E-001, 1.7407959E+000, 1.5873505E+001
 2.3503756E+001, 2.9018654E+002, 2.4478122E+002, 4.6777655E+002, 4.3999828E+002, 3.4483092E+002, 2.4404321E+002, 1.0499512E+002, 7.3627860E+001, 5.3421162E+001, 5.6810408E+001, 5.5767291E+001, 4.4434576E+001, 1.9062159E+002, 6.4302145E+001, 7.4708636E+001, 4.7115163E+001, 3.0897240E+001, 2.4791777E+001, 5.2269904E+000, 4.8639927E+000, 1.4741784E+001, 1.4824289E+001, 6.8432001E+000, 2.8043767E+000, 1.0463915E+000, 5.5863480E-001, 5.0577921E-001, 4.8285872E-001, 4.8483437E-001, 4.4974159E-001, 2.5885185E+000, 7.8697594E-001, 8.9198452E-001, 6.2732263E-001, 4.9691094E-001, 4.5223001E-001, 1.0749406E+002, 1.8672983E+002, 1.0938834E+002, 4.6467236E+001, 4.0631821E+001, 3.6994674E+001, 4.2589684E-001, 3.4223878E+000, 1.4197103E+001
