Output time [min],Output HRR from wood [kW],Output HRR inside enclosure [kW],Output HRR external to enclosure [kW],Output HRR total [kW],Output Gas Temp [DegC]
166.63500000000002,425.3937988176845,425.3937988176845,0.0,425.3937988176845,480.29890248464164
166.65656249999998,425.36006267010674,425.36006267010674,0.0,425.36006267010674,480.2614013759859
166.678125,425.3263399715957,425.3263399715957,0.0,425.3263399715957,480.223914541912
166.69968749999998,425.2926307095853,425.2926307095853,0.0,425.2926307095853,480.1864419735824
166.72125,425.25893488383826,425.25893488383826,0.0,425.25893488383826,480.14898366239106
166.7428125,425.225252480248,425.225252480248,0.0,425.225252480248,480.1115395995912
166.764375,425.19158348778996,425.19158348778996,0.0,425.19158348778996,480.07410977639745
166.7859375,425.1579279016042,425.1579279016042,0.0,425.1579279016042,480.0366941841396
166.80749999999998,425.12428570912556,425.12428570912556,0.0,425.12428570912556,479.99929281405923
166.8290625,425.09065690549437,425.09065690549437,0.0,425.09065690549437,479.96190565751
166.850625,425.0570414781459,425.0570414781459,0.0,425.0570414781459,479.92453270575515
166.8721875,425.0234394206796,425.0234394206796,0.0,425.0234394206796,479.8871739501319
166.89375,424.9898507236132,424.9898507236132,0.0,424.9898507236132,479.8498293819655
166.91531249999997,424.95627537438224,424.95627537438224,0.0,424.95627537438224,479.8124989924993
166.936875,424.92271337121014,424.92271337121014,0.0,424.92271337121014,479.77518277316744
166.9584375,424.8891647015328,424.8891647015328,0.0,424.8891647015328,479.7378807153036
166.98,424.85562935432745,424.85562935432745,0.0,424.85562935432745,479.7005928101985
167.0015625,424.8221073216535,424.8221073216535,0.0,424.8221073216535,479.6633190491817
167.023125,424.7885986017351,424.7885986017351,0.0,424.7885986017351,479.6260594237615
167.04468749999998,424.7551031743033,424.7551031743033,0.0,424.7551031743033,479.5888139251538
167.06625,424.7216210360413,424.7216210360413,0.0,424.7216210360413,479.5515825447409
167.08781249999998,424.6881521820917,424.6881521820917,0.0,424.6881521820917,479.5143652740037
167.109375,424.65469659680906,424.65469659680906,0.0,424.65469659680906,479.4771621042487
167.1309375,424.6212542753363,424.6212542753363,0.0,424.6212542753363,479.43997302689877
167.1525,424.5878252051108,424.5878252051108,0.0,424.5878252051108,479.40279803328815
167.17406250000002,424.55440938435726,424.55440938435726,0.0,424.55440938435726,479.3656371149368
167.19562499999998,424.52100679743177,424.52100679743177,0.0,424.52100679743177,479.3284902631874
167.2171875,424.48761743947733,424.48761743947733,0.0,424.48761743947733,479.2913574694961
167.23874999999998,424.4542413025552,424.4542413025552,0.0,424.4542413025552,479.2542387253393
167.2603125,424.42087836948065,424.42087836948065,0.0,424.42087836948065,479.2171340219909
167.281875,424.3875286415614,424.3875286415614,0.0,424.3875286415614,479.1800433510008
167.3034375,424.3541921062361,424.3541921062361,0.0,424.3541921062361,479.1429667038137
167.325,424.32086875402564,424.32086875402564,0.0,424.32086875402564,479.1059040718643
167.34656249999998,424.287558576992,424.287558576992,0.0,424.287558576992,479.0688554466167
167.368125,424.2542615671975,424.2542615671975,0.0,424.2542615671975,479.0318208195597
167.3896875,424.2209777136223,424.2209777136223,0.0,424.2209777136223,478.99480018213035
167.41125,424.1877070098701,424.1877070098701,0.0,424.1877070098701,478.9577935258344
167.4328125,424.1544494464624,424.1544494464624,0.0,424.1544494464624,478.92080084216104
167.45437499999997,424.12120501238024,424.12120501238024,0.0,424.12120501238024,478.88382212255067
167.4759375,424.08797370276847,424.08797370276847,0.0,424.08797370276847,478.84685735855146
167.4975,424.0547555081493,424.0547555081493,0.0,424.0547555081493,478.80990654169
167.5190625,424.02155042058615,424.02155042058615,0.0,424.02155042058615,478.7729696635141
167.540625,423.9883584306012,423.9883584306012,0.0,423.9883584306012,478.73604671555324
167.5621875,423.9551795225532,423.9551795225532,0.0,423.9551795225532,478.6991376891767
167.58374999999998,423.9220136992929,423.9220136992929,0.0,423.9220136992929,478.662242576063
167.6053125,423.88886094672046,423.88886094672046,0.0,423.88886094672046,478.6253613677402
167.62687499999998,423.8557212568998,423.8557212568998,0.0,423.8557212568998,478.58849405576257
167.6484375,423.82259461727216,423.82259461727216,0.0,423.82259461727216,478.5516406315968
167.67,423.7894810245249,423.7894810245249,0.0,423.7894810245249,478.5148010868585
167.6915625,423.7563804722639,423.7563804722639,0.0,423.7563804722639,478.4779754132121
167.71312500000002,423.72329294484865,423.72329294484865,0.0,423.72329294484865,478.4411636021441
167.73468749999998,423.6902184358849,423.6902184358849,0.0,423.6902184358849,478.4043656452171
167.75625,423.65715693589686,423.65715693589686,0.0,423.65715693589686,478.3675815339824
167.77781249999998,423.62410844157284,423.62410844157284,0.0,423.62410844157284,478.3308112601293
167.799375,423.5910729403551,423.5910729403551,0.0,423.5910729403551,478.29405481524134
167.8209375,423.5580504227679,423.5580504227679,0.0,423.5580504227679,478.25731219089084
167.8425,423.5250408824184,423.5250408824184,0.0,423.5250408824184,478.2205833787149
167.8640625,423.49204431137207,423.49204431137207,0.0,423.49204431137207,478.1838683703676
167.88562499999998,423.4590606986131,423.4590606986131,0.0,423.4590606986131,478.14716715744487
167.9071875,423.42609003312526,423.42609003312526,0.0,423.42609003312526,478.11047973149664
167.92875,423.39313231622134,423.39313231622134,0.0,423.39313231622134,478.07380608432845
167.9503125,423.3601875291804,423.3601875291804,0.0,423.3601875291804,478.03714620747917
167.971875,423.3272556686923,423.3272556686923,0.0,423.3272556686923,478.00050009263873
167.99343749999997,423.29433672528273,423.29433672528273,0.0,423.29433672528273,477.9638677314739
168.015,423.2614306894776,423.2614306894776,0.0,423.2614306894776,477.9272491156338
168.0365625,423.2285375533437,423.2285375533437,0.0,423.2285375533437,477.89064423679065
168.058125,423.1956573089488,423.1956573089488,0.0,423.1956573089488,477.8540530866368
168.0796875,423.1627899483599,423.1627899483599,0.0,423.1627899483599,477.81747565688147
168.10125,423.1299354605626,423.1299354605626,0.0,423.1299354605626,477.78091193917635
168.12281249999998,423.0970938391655,423.0970938391655,0.0,423.0970938391655,477.7443619252365
168.144375,423.06426507469575,423.06426507469575,0.0,423.06426507469575,477.70782560675616
168.16593749999998,423.0314491623032,423.0314491623032,0.0,423.0314491623032,477.6713029755242
168.1875,422.99864608789187,422.99864608789187,0.0,422.99864608789187,477.6347940231875
168.2090625,422.96585584507113,422.96585584507113,0.0,422.96585584507113,477.5982987414619
168.230625,422.9330784274505,422.9330784274505,0.0,422.9330784274505,477.5618171221197
168.25218750000002,422.9003138240165,422.9003138240165,0.0,422.9003138240165,477.52534915687033
168.27374999999998,422.867562026838,422.867562026838,0.0,422.867562026838,477.48889483744676
168.2953125,422.834823031066,422.834823031066,0.0,422.834823031066,477.452454155675
168.31687499999998,422.80209682414636,422.80209682414636,0.0,422.80209682414636,477.41602710327516
168.3384375,422.76938339968945,422.76938339968945,0.0,422.76938339968945,477.3796136720289
168.36,422.7366827482237,422.7366827482237,0.0,422.7366827482237,477.3432138536955
168.3815625,422.7039948602774,422.7039948602774,0.0,422.7039948602774,477.3068276400171
168.403125,422.6713197310025,422.6713197310025,0.0,422.6713197310025,477.27045502283227
168.42468749999998,422.6386573493868,422.6386573493868,0.0,422.6386573493868,477.2340959939129
168.44625,422.6060077075001,422.6060077075001,0.0,422.6060077075001,477.197750545051
168.4678125,422.57337079741274,422.57337079741274,0.0,422.57337079741274,477.16141866805606
168.489375,422.5407466096539,422.5407466096539,0.0,422.5407466096539,477.12510035471576
168.5109375,422.5081351378351,422.5081351378351,0.0,422.5081351378351,477.08879559687466
168.53249999999997,422.4755363724859,422.4755363724859,0.0,422.4755363724859,477.05250438635096
168.5540625,422.4429503056771,422.4429503056771,0.0,422.4429503056771,477.01622671497967
168.575625,422.4103769294796,422.4103769294796,0.0,422.4103769294796,476.9799625746101
168.5971875,422.3778162328823,422.3778162328823,0.0,422.3778162328823,476.9437119570316
168.61875,422.3452682094977,422.3452682094977,0.0,422.3452682094977,476.9074748540945
168.6403125,422.312732854479,422.312732854479,0.0,422.312732854479,476.87125125773684
168.66187499999998,422.2802101521925,422.2802101521925,0.0,422.2802101521925,476.8350411597128
168.6834375,422.2477001039564,422.2477001039564,0.0,422.2477001039564,476.79884455203114
168.70499999999998,422.21520269259594,422.21520269259594,0.0,422.21520269259594,476.7626614264691
168.7265625,422.1827179132653,422.1827179132653,0.0,422.1827179132653,476.7264917749101
168.748125,422.1502457580369,422.1502457580369,0.0,422.1502457580369,476.6903355892507
168.7696875,422.11778621744133,422.11778621744133,0.0,422.11778621744133,476.6541928613626
168.79125000000002,422.08533928663365,422.08533928663365,0.0,422.08533928663365,476.6180635832086
168.81281249999998,422.0529049546041,422.0529049546041,0.0,422.0529049546041,476.5819477466798
168.834375,422.0204832134255,422.0204832134255,0.0,422.0204832134255,476.5458453436844
168.85593749999998,421.98807405362965,421.98807405362965,0.0,421.98807405362965,476.5097563661077
168.8775,421.95567746883063,421.95567746883063,0.0,421.95567746883063,476.47368080589104
168.8990625,421.9232934464783,421.9232934464783,0.0,421.9232934464783,476.4376186548751
168.920625,421.8909219894336,421.8909219894336,0.0,421.8909219894336,476.4015699051861
168.9421875,421.8585630820646,421.8585630820646,0.0,421.8585630820646,476.36553454874456
168.96374999999998,421.82621670873965,421.82621670873965,0.0,421.82621670873965,476.329512577306
168.9853125,421.7938828769431,421.7938828769431,0.0,421.7938828769431,476.29350398304007
169.006875,421.7615615648794,421.7615615648794,0.0,421.7615615648794,476.2575087577586
169.0284375,421.7292527723277,421.7292527723277,0.0,421.7292527723277,476.22152689349684
169.05,421.69695648982145,421.69695648982145,0.0,421.69695648982145,476.18555838225234
169.07156249999997,421.6646727063527,421.6646727063527,0.0,421.6646727063527,476.14960321595674
169.093125,421.6324014186192,421.6324014186192,0.0,421.6324014186192,476.11366138667256
169.1146875,421.6001426140724,421.6001426140724,0.0,421.6001426140724,476.07773288634985
169.13625,421.56789628632833,421.56789628632833,0.0,421.56789628632833,476.04181770699483
169.1578125,421.53566242592063,421.53566242592063,0.0,421.53566242592063,476.0059158405867
169.179375,421.5034410264656,421.5034410264656,0.0,421.5034410264656,475.97002727915697
169.20093749999998,421.4712320784974,421.4712320784974,0.0,421.4712320784974,475.93415201470725
169.2225,421.4390355756326,421.4390355756326,0.0,421.4390355756326,475.89829003928924
169.24406249999998,421.40685150994665,421.40685150994665,0.0,421.40685150994665,475.86244134495985
169.265625,421.374679870433,421.374679870433,0.0,421.374679870433,475.82660592370837
169.2871875,421.3425206522498,421.3425206522498,0.0,421.3425206522498,475.7907837676164
169.30875,421.31037384593196,421.31037384593196,0.0,421.31037384593196,475.7549748687313
169.33031250000002,421.2782394420144,421.2782394420144,0.0,421.2782394420144,475.71917921907425
169.35187499999998,421.24611743411464,421.24611743411464,0.0,421.24611743411464,475.6833968107186
169.3734375,421.21400781585015,421.21400781585015,0.0,421.21400781585015,475.6476276357814
169.39499999999998,421.1819105762153,421.1819105762153,0.0,421.1819105762153,475.6118716863067
169.4165625,421.14982570728677,421.14982570728677,0.0,421.14982570728677,475.5761289543533
169.438125,421.11775320422356,421.11775320422356,0.0,421.11775320422356,475.5403994320659
169.4596875,421.08569305602066,421.08569305602066,0.0,421.08569305602066,475.50468311151405
169.48125,421.0536452547552,421.0536452547552,0.0,421.0536452547552,475.4689799847804
169.50281249999998,421.0216097940456,421.0216097940456,0.0,421.0216097940456,475.4332900439954
169.524375,420.989586662887,420.989586662887,0.0,420.989586662887,475.3976132812197
169.5459375,420.95757585643935,420.95757585643935,0.0,420.95757585643935,475.36194968860445
169.5675,420.92557736678015,420.92557736678015,0.0,420.92557736678015,475.3262992583019
169.5890625,420.89359118290537,420.89359118290537,0.0,420.89359118290537,475.29066198239354
169.61062499999997,420.8616172999749,420.8616172999749,0.0,420.8616172999749,475.2550378530507
169.6321875,420.829655706985,420.829655706985,0.0,420.829655706985,475.21942686237185
169.65375,420.79770639909617,420.79770639909617,0.0,420.79770639909617,475.1838290025439
169.6753125,420.7657693668458,420.7657693668458,0.0,420.7657693668458,475.1482442657168
169.696875,420.7338446038533,420.7338446038533,0.0,420.7338446038533,475.1126726440847
169.7184375,420.70193210219753,420.70193210219753,0.0,420.70193210219753,475.07711412984236
169.73999999999998,420.6700318477934,420.6700318477934,0.0,420.6700318477934,475.04156871504006
169.7615625,420.638143840425,420.638143840425,0.0,420.638143840425,475.00603639194003
169.78312499999998,420.6062680690895,420.6062680690895,0.0,420.6062680690895,474.9705171527212
169.8046875,420.57440452586604,420.57440452586604,0.0,420.57440452586604,474.93501098956995
169.82625,420.5425532028343,420.5425532028343,0.0,420.5425532028343,474.8995178946792
169.8478125,420.51071409207384,420.51071409207384,0.0,420.51071409207384,474.86403786024835
169.86937500000002,420.4788871872055,420.4788871872055,0.0,420.4788871872055,474.8285708785195
169.89093749999998,420.447072477227,420.447072477227,0.0,420.447072477227,474.79311694166074
169.9125,420.4152699573005,420.4152699573005,0.0,420.4152699573005,474.7576760419272
169.93406249999998,420.3834796179653,420.3834796179653,0.0,420.3834796179653,474.7222481715361
169.955625,420.35170145130155,420.35170145130155,0.0,420.35170145130155,474.6868333227113
169.9771875,420.3199354540129,420.3199354540129,0.0,420.3199354540129,474.65143148779305
169.99875,420.2881816104748,420.2881816104748,0.0,420.2881816104748,474.6160426589247
170.0203125,420.25643991584997,420.25643991584997,0.0,420.25643991584997,474.5806668283466
170.04187499999998,420.22471036221947,420.22471036221947,0.0,420.22471036221947,474.54530398830445
170.0634375,420.1929929462875,420.1929929462875,0.0,420.1929929462875,474.5099541311598
170.085,420.161287655512,420.161287655512,0.0,420.161287655512,474.4746172491501
170.1065625,420.1295944819742,420.1295944819742,0.0,420.1295944819742,474.439293334523
170.128125,420.09791341929684,420.09791341929684,0.0,420.09791341929684,474.4039823795713
170.14968749999997,420.06624445956146,420.06624445956146,0.0,420.06624445956146,474.36868437658916
170.17125,420.0345875933087,420.0345875933087,0.0,420.0345875933087,474.3333993178361
170.1928125,420.00294281570274,420.00294281570274,0.0,420.00294281570274,474.2981271956538
170.214375,419.9713101157432,419.9713101157432,0.0,419.9713101157432,474.2628680023058
170.2359375,419.9396894901358,419.9396894901358,0.0,419.9396894901358,474.22762173017577
170.2575,419.90808092479824,419.90808092479824,0.0,419.90808092479824,474.1923883714902
170.27906249999998,419.8764844195186,419.8764844195186,0.0,419.8764844195186,474.15716791867806
170.300625,419.8448999617562,419.8448999617562,0.0,419.8448999617562,474.121960364041
170.32218749999998,419.8133275451348,419.8133275451348,0.0,419.8133275451348,474.0867656999253
170.34375,419.78176715711413,419.78176715711413,0.0,419.78176715711413,474.0515839185674
170.3653125,419.7502187990235,419.7502187990235,0.0,419.7502187990235,474.0164150124443
170.386875,419.718682455241,419.718682455241,0.0,419.718682455241,473.98125897382715
170.40843750000002,419.6871581224728,419.6871581224728,0.0,419.6871581224728,473.94611579511377
170.42999999999998,419.6556457912616,419.6556457912616,0.0,419.6556457912616,473.9109854686593
170.4515625,419.62414545369086,419.62414545369086,0.0,419.62414545369086,473.87586798682185
170.47312499999998,419.5926571049262,419.5926571049262,0.0,419.5926571049262,473.8407633420361
170.4946875,419.5611807324287,419.5611807324287,0.0,419.5611807324287,473.80567152661706
170.51625,419.5297163313642,419.5297163313642,0.0,419.5297163313642,473.77059253296625
170.5378125,419.4982638953581,419.4982638953581,0.0,419.4982638953581,473.7355263535195
170.559375,419.4668234118713,419.4668234118713,0.0,419.4668234118713,473.7004729805956
170.58093749999998,419.43539488223485,419.43539488223485,0.0,419.43539488223485,473.6654324067481
170.6025,419.4039782892866,419.4039782892866,0.0,419.4039782892866,473.63040462428387
170.6240625,419.37257362819366,419.37257362819366,0.0,419.37257362819366,473.59538962560293
170.645625,419.3411808941229,419.3411808941229,0.0,419.3411808941229,473.5603874031809
170.6671875,419.30980007607724,419.30980007607724,0.0,419.30980007607724,473.52539794941015
170.68874999999997,419.27843117076475,419.27843117076475,0.0,419.27843117076475,473.49042125679887
170.7103125,419.2470741671888,419.2470741671888,0.0,419.2470741671888,473.4554573177684
170.731875,419.2157290574348,419.2157290574348,0.0,419.2157290574348,473.42050612474327
170.7534375,419.18439583358816,419.18439583358816,0.0,419.18439583358816,473.3855676701512
170.775,419.1530744908168,419.1530744908168,0.0,419.1530744908168,473.35064194649635
170.7965625,419.1217650181242,419.1217650181242,0.0,419.1217650181242,473.31572894619956
170.81812499999998,419.0904674122197,419.0904674122197,0.0,419.0904674122197,473.2808286617983
170.8396875,419.05918166056614,419.05918166056614,0.0,419.05918166056614,473.24594108570614
170.86124999999998,419.0279077598729,419.0279077598729,0.0,419.0279077598729,473.21106621045624
170.8828125,418.99664569606205,418.99664569606205,0.0,418.99664569606205,473.17620402842385
170.904375,418.9653954704666,418.9653954704666,0.0,418.9653954704666,473.14135453222207
170.9259375,418.9341570720909,418.9341570720909,0.0,418.9341570720909,473.1065177143661
170.94750000000002,418.90293049148073,418.90293049148073,0.0,418.90293049148073,473.0716935673298
170.96906249999998,418.87171572380527,418.87171572380527,0.0,418.87171572380527,473.0368820836642
170.990625,418.8405127565282,418.8405127565282,0.0,418.8405127565282,473.00208325580036
171.01218749999998,418.8093215863599,418.8093215863599,0.0,418.8093215863599,472.9672970762923
171.03375,418.7781422038467,418.7781422038467,0.0,418.7781422038467,472.93252353764785
171.0553125,418.7469746041582,418.7469746041582,0.0,418.7469746041582,472.89776263244823
171.076875,418.7158187778408,418.7158187778408,0.0,418.7158187778408,472.8630143532263
171.0984375,418.6846747185234,418.6846747185234,0.0,418.6846747185234,472.82827869254925
171.11999999999998,418.6535424167528,418.6535424167528,0.0,418.6535424167528,472.7935556429404
171.1415625,418.622421864617,418.622421864617,0.0,418.622421864617,472.75884519692454
171.163125,418.5913130588273,418.5913130588273,0.0,418.5913130588273,472.724147347138
171.1846875,418.56021598839,418.56021598839,0.0,418.56021598839,472.6894620861261
171.20625,418.5291306453932,418.5291306453932,0.0,418.5291306453932,472.6547894064347
171.22781249999997,418.4980570250078,418.4980570250078,0.0,418.4980570250078,472.6201293006834
171.249375,418.46699511778144,418.46699511778144,0.0,418.46699511778144,472.58548176144336
171.2709375,418.4359449158028,418.4359449158028,0.0,418.4359449158028,472.5508467812838
171.2925,418.4049064142431,418.4049064142431,0.0,418.4049064142431,472.51622435284617
171.3140625,418.37387960210924,418.37387960210924,0.0,418.37387960210924,472.4816144686855
171.335625,418.3428644761135,418.3428644761135,0.0,418.3428644761135,472.44701712147037
171.35718749999998,418.3118610252634,418.3118610252634,0.0,418.3118610252634,472.4124323037796
171.37875,418.28086924473035,418.28086924473035,0.0,418.28086924473035,472.3778600082667
171.40031249999998,418.24988912198086,418.24988912198086,0.0,418.24988912198086,472.3433002274634
171.421875,418.218920659892,418.218920659892,0.0,418.218920659892,472.3087529541689
171.4434375,418.1879638397665,418.1879638397665,0.0,418.1879638397665,472.27421818088953
171.465,418.1570186613995,418.1570186613995,0.0,418.1570186613995,472.23969590033323
171.48656250000002,418.12608511225795,418.12608511225795,0.0,418.12608511225795,472.2051861050794
171.50812499999998,418.09516318751446,418.09516318751446,0.0,418.09516318751446,472.17068878778673
171.5296875,418.0642528808003,418.0642528808003,0.0,418.0642528808003,472.13620394114264
171.55124999999998,418.0333541857473,418.0333541857473,0.0,418.0333541857473,472.1017315578591
171.5728125,418.00246709444616,418.00246709444616,0.0,418.00246709444616,472.06727163063294
171.594375,417.9715915943644,417.9715915943644,0.0,417.9715915943644,472.03282415204
171.6159375,417.94072768529844,417.94072768529844,0.0,417.94072768529844,471.99838911485097
171.6375,417.90987535317487,417.90987535317487,0.0,417.90987535317487,471.96396651166594
171.65906249999998,417.8790345977904,417.8790345977904,0.0,417.8790345977904,471.9295563352771
171.680625,417.8482054035313,417.8482054035313,0.0,417.8482054035313,471.89515857826746
171.7021875,417.8173877701941,417.8173877701941,0.0,417.8173877701941,471.8607732334166
171.72375,417.7865816883295,417.7865816883295,0.0,417.7865816883295,471.82640029344543
171.7453125,417.75578715157025,417.75578715157025,0.0,417.75578715157025,471.7920397511018
171.76687499999997,417.72500414892625,417.72500414892625,0.0,417.72500414892625,471.7576915990468
171.7884375,417.69423267557147,417.69423267557147,0.0,417.69423267557147,471.72335583001745
171.81,417.6634727235984,417.6634727235984,0.0,417.6634727235984,471.6890324367404
171.8315625,417.63272428818107,417.63272428818107,0.0,417.63272428818107,471.6547214120077
171.853125,417.6019873567888,417.6019873567888,0.0,417.6019873567888,471.62042274848307
171.8746875,417.57126192921976,417.57126192921976,0.0,417.57126192921976,471.5861364390189
171.89624999999998,417.54054798986124,417.54054798986124,0.0,417.54054798986124,471.5518624762568
171.9178125,417.50984554005214,417.50984554005214,0.0,417.50984554005214,471.51760085306944
171.93937499999998,417.47915456418053,417.47915456418053,0.0,417.47915456418053,471.48335156211647
171.9609375,417.44847506204445,417.44847506204445,0.0,417.44847506204445,471.4491145962505
171.9825,417.4178070226552,417.4178070226552,0.0,417.4178070226552,471.41488994822646
172.0040625,417.3871504411882,417.3871504411882,0.0,417.3871504411882,471.38067761086666
172.02562500000002,417.356505306655,417.356505306655,0.0,417.356505306655,471.34647757690334
172.04718749999998,417.3258716142309,417.3258716142309,0.0,417.3258716142309,471.3122898391423
172.06875,417.2952493560101,417.2952493560101,0.0,417.2952493560101,471.2781143903766
172.09031249999998,417.2646385271683,417.2646385271683,0.0,417.2646385271683,471.2439512234629
172.111875,417.2340391167176,417.2340391167176,0.0,417.2340391167176,471.20980033116496
172.1334375,417.20345112291625,417.20345112291625,0.0,417.20345112291625,471.1756617063909
172.155,417.1728745286121,417.1728745286121,0.0,417.1728745286121,471.1415353418017
172.1765625,417.14230933668733,417.14230933668733,0.0,417.14230933668733,471.1074212303332
172.19812499999998,417.1117555330718,417.1117555330718,0.0,417.1117555330718,471.0733193647427
172.2196875,417.08121311756565,417.08121311756565,0.0,417.08121311756565,471.03922973797296
172.24125,417.0506820760995,417.0506820760995,0.0,417.0506820760995,471.00515234278976
172.2628125,417.02016240539143,417.02016240539143,0.0,417.02016240539143,470.97108717207163
172.284375,416.9896540959953,416.9896540959953,0.0,416.9896540959953,470.9370342186429
172.30593749999997,416.95915714617075,416.95915714617075,0.0,416.95915714617075,470.90299347546795
172.3275,416.92867154184864,416.92867154184864,0.0,416.92867154184864,470.8689649353338
172.3490625,416.8981972782066,416.8981972782066,0.0,416.8981972782066,470.8349485911035
172.370625,416.86773434734044,416.86773434734044,0.0,416.86773434734044,470.80094443562894
172.3921875,416.8372827475098,416.8372827475098,0.0,416.8372827475098,470.7669524618997
172.41375,416.8068424646463,416.8068424646463,0.0,416.8068424646463,470.732972662727
172.43531249999998,416.77641349392815,416.77641349392815,0.0,416.77641349392815,470.6990050309968
172.456875,416.7459958320745,416.7459958320745,0.0,416.7459958320745,470.66504955969276
172.47843749999998,416.7155894650176,416.7155894650176,0.0,416.7155894650176,470.6311062416239
172.5,416.68519439101766,416.68519439101766,0.0,416.68519439101766,470.5971750697498
172.5215625,416.65481059754825,416.65481059754825,0.0,416.65481059754825,470.5632560368973
172.543125,416.624438084411,416.624438084411,0.0,416.624438084411,470.5293491360785
172.56468750000002,416.59407684216205,416.59407684216205,0.0,416.59407684216205,470.495454360238
172.58624999999998,416.56372686289774,416.56372686289774,0.0,416.56372686289774,470.4615717023037
172.6078125,416.53338813717437,416.53338813717437,0.0,416.53338813717437,470.4277011551537
172.62937499999998,416.50306066017106,416.50306066017106,0.0,416.50306066017106,470.3938427117363
172.6509375,416.4727444270671,416.4727444270671,0.0,416.4727444270671,470.35999636505676
172.6725,416.44243942687785,416.44243942687785,0.0,416.44243942687785,470.32616210802223
172.6940625,416.4121456547829,416.4121456547829,0.0,416.4121456547829,470.2923399336071
172.715625,416.38186310287983,416.38186310287983,0.0,416.38186310287983,470.25852983476796
172.73718749999998,416.3515917648076,416.3515917648076,0.0,416.3515917648076,470.22473180448446
172.75875,416.321331634205,416.321331634205,0.0,416.321331634205,470.19094583575577
172.7803125,416.29108270008805,416.29108270008805,0.0,416.29108270008805,470.15717192148827
172.801875,416.260844960719,416.260844960719,0.0,416.260844960719,470.1234100547331
172.8234375,416.2306184051141,416.2306184051141,0.0,416.2306184051141,470.08966022844015
172.84499999999997,416.20040302845393,416.20040302845393,0.0,416.20040302845393,470.05592243562444
172.8665625,416.1701988228368,416.1701988228368,0.0,416.1701988228368,470.0221966692816
172.888125,416.1400057834437,416.1400057834437,0.0,416.1400057834437,469.98848292246555
172.9096875,416.1098238992911,416.1098238992911,0.0,416.1098238992911,469.95478118813264
172.93125,416.0796531655602,416.0796531655602,0.0,416.0796531655602,469.9210914593067
172.9528125,416.04949357743214,416.04949357743214,0.0,416.04949357743214,469.8874137290668
172.97437499999998,416.01934512392376,416.01934512392376,0.0,416.01934512392376,469.8537479903923
172.9959375,415.9892078002165,415.9892078002165,0.0,415.9892078002165,469.8200942363285
173.01749999999998,415.95908159378683,415.95908159378683,0.0,415.95908159378683,469.78645245979146
173.0390625,415.9289665106036,415.9289665106036,0.0,415.9289665106036,469.75282265403166
173.060625,415.8988625304381,415.8988625304381,0.0,415.8988625304381,469.7192048119517
173.0821875,415.86876965463637,415.86876965463637,0.0,415.86876965463637,469.68559892668384
173.10375000000002,415.83868787375746,415.83868787375746,0.0,415.83868787375746,469.6520049912921
173.12531249999998,415.80861717990115,415.80861717990115,0.0,415.80861717990115,469.61842299882255
173.146875,415.77855756670886,415.77855756670886,0.0,415.77855756670886,469.584852942344
173.16843749999998,415.74850902473975,415.74850902473975,0.0,415.74850902473975,469.5512948148713
173.19,415.71847155225845,415.71847155225845,0.0,415.71847155225845,469.51774860955845
173.2115625,415.68844513982447,415.68844513982447,0.0,415.68844513982447,469.4842143194911
173.233125,415.65842977953855,415.65842977953855,0.0,415.65842977953855,469.45069193773725
173.2546875,415.6284254650424,415.6284254650424,0.0,415.6284254650424,469.4171814573875
173.27624999999998,415.5984321915192,415.5984321915192,0.0,415.5984321915192,469.38368287158835
173.2978125,415.5684499479877,415.5684499479877,0.0,415.5684499479877,469.3501961733863
173.319375,415.5384787311724,415.5384787311724,0.0,415.5384787311724,469.3167213559301
173.3409375,415.5085185331744,415.5085185331744,0.0,415.5085185331744,469.2832584123429
173.3625,415.47856934763644,415.47856934763644,0.0,415.47856934763644,469.24980733576444
173.38406249999997,415.4486311666599,415.4486311666599,0.0,415.4486311666599,469.21636811931285
173.405625,415.41870398080533,415.41870398080533,0.0,415.41870398080533,469.1829407560523
173.4271875,415.388787788339,415.388787788339,0.0,415.388787788339,469.14952523918623
173.44875,415.35888257828043,415.35888257828043,0.0,415.35888257828043,469.116121561813
173.4703125,415.32898835043704,415.32898835043704,0.0,415.32898835043704,469.0827297172027
173.491875,415.2991050892058,415.2991050892058,0.0,415.2991050892058,469.049349698401
173.51343749999998,415.2692327928531,415.2692327928531,0.0,415.2692327928531,469.0159814986
173.535,415.2393714534814,415.2393714534814,0.0,415.2393714534814,468.98262511096596
173.55656249999998,415.2095210647342,415.2095210647342,0.0,415.2095210647342,468.949280528681
173.578125,415.1796816171732,415.1796816171732,0.0,415.1796816171732,468.91594774486816
173.5996875,415.14985310752434,415.14985310752434,0.0,415.14985310752434,468.8826267527493
173.62125,415.1200355263495,415.1200355263495,0.0,415.1200355263495,468.8493175454811
173.64281250000002,415.0902288688337,415.0902288688337,0.0,415.0902288688337,468.81602011627785
173.66437499999998,415.0604331286213,415.0604331286213,0.0,415.0604331286213,468.7827344583651
173.6859375,415.03064829781545,415.03064829781545,0.0,415.03064829781545,468.7494605649423
173.70749999999998,415.0008743654375,415.0008743654375,0.0,415.0008743654375,468.71619842911514
173.7290625,414.9711113328372,414.9711113328372,0.0,414.9711113328372,468.68294804420555
173.750625,414.94135918595407,414.94135918595407,0.0,414.94135918595407,468.6497094033472
173.7721875,414.91161792305604,414.91161792305604,0.0,414.91161792305604,468.6164824998135
